"","0","0 | 1","36000","36000 | 1","126000","126000 | 1"
"yajC",5051.0283,5006.1485,2728.7683,2734.8017,3536.4585,3754.87125
"secD",7370.86735,6668.2721,4336.67515,3892.763,4001.18105,3634.37035
"secF",5528.46505,5328.643,3453.30235,3008.17,2895.9301,2557.972
"yajD",1558.7013,1617.1614,665.5616,772.2472,642.6606,629.62845
"tsx",5594.6074,5044.4616,2109.5332,1781.3768,2809.74345,2566.89265
"yajI",63.468,69.4382,66.19055,58.7115,63.342,61.4919
"nrdR",3048.81955,2988.82795,2743.1504,3313.38605,1700.8332,2264.21725
"ribD",2237.21585,2467.00805,2166.6158,2154.28605,1540.43725,1603.6104
"ribE",3081.8224,4113.535,2131.41455,2986.4708,3016.34525,2834.08365
"nusB",4068.4145,5487.42745,2387.26565,3667.811,4011.2426,4074.77735
"thiL",1572.40245,1796.13825,738.9542,669.9731,1204.53355,1088.3213
"pgpA",620.9785,550.25735,382.0369,312.5959,436.17985,336.2137
"yajO",357.06875,361.7225,370.4247,304.5822,1057.65635,840.7549
"dxs",1441.84085,1482.1449,909.38815,847.1234,1355.0089,1344.1237
"ispA",1998.9351,2119.5519,1037.59315,1039.2486,1856.48895,1960.47355
"xseB",3839.1887,3723.61265,2122.53915,2587.88085,3565.6891,3597.8925
"thiI",1916.25135,1982.6297,821.8195,802.36455,760.21115,838.0481
"yajL",274.82465,310.3362,289.6972,258.0195,466.25595,435.4008
"panE",1003.74705,1153.31865,1012.54995,898.3381,1542.01545,1200.37555
"yajQ",802.36465,832.8883,465.17495,415.66095,691.92315,579.81755
"yajR",304.56565,320.02125,160.7463,144.78615,241.1109,190.6656
"cyoE",23401.1971,19654.6305,19439.9966,16544.02485,12299.09085,12227.2629
"cyoD",30768.328,25606.73075,26201.79075,24089.52855,18408.78755,18990.05675
"cyoC",24834.57835,23392.88705,16984.68505,16633.7166,11376.9388,12773.0675
"cyoB",34768.5657,33883.8145,26315.2813,25415.5587,19440.8529,22131.58425
"cyoA",29646.9139,33225.58985,19540.6658,21729.42985,17065.564,20475.0197
"ampG",1236.0884,1248.86445,356.91655,379.47125,1137.92885,901.30105
"yajG",1159.4118,1340.947,299.80025,299.754,971.7604,986.42645
"bolA",535.40005,546.947,375.3201,500.4768,992.67645,824.6229
"tig",13156.4013,14596.80885,7454.62135,7447.4734,6877.46035,6745.5872
"clpP",3461.41655,3581.74205,4730.64505,4773.2477,4321.31445,3345.8324
"clpX",3764.5895,3314.18605,4600.48595,4143.077,4321.64175,3254.2182
"lon",3848.17665,4849.43455,4564.7522,5565.0114,6527.55605,4731.0541
"hupB",3953.88205,3500.85535,2288.89945,2003.18795,4077.0793,3456.15855
"ppiD",3292.2054,3263.68355,2119.90985,1960.645,2625.9165,2407.4635
"ybaV",236.05345,219.4176,170.77425,112.7979,112.48515,142.9485
"fadM",477.87525,502.83645,454.18145,432.67925,315.87455,265.12935
"queC",335.09105,272.50855,152.0762,145.7812,288.2805,235.9088
"ybaE",421.9665,496.67215,288.569,387.83,554.42375,539.4547
"cof",79.3558,75.09965,72.08685,67.39035,79.9082,69.16925
"decR",377.4637,380.0801,233.0191,243.53985,419.05995,383.71295
"mdlA",101.47515,92.51605,88.40335,71.58265,97.111,105.90815
"mdlB",75.55415,79.21865,64.5317,61.9427,85.86085,79.77615
"glnK",83.3087,91.3319,67.54315,93.87715,51.3751,55.3484
"amtB",1958.8611,1971.01175,1894.0942,2680.829,705.8937,893.93095
"tesB",449.39095,577.0156,534.34605,497.9305,603.51735,579.43745
"ybaY",99.36085,112.9932,349.38145,221.7498,832.50665,560.9301
"ybaZ",71.70075,71.6897,93.845,80.00425,81.2496,82.7291
"ybaA",751.6166,799.4419,802.8838,874.7431,243.1252,279.8713
"pdeB",351.5339,348.22535,394.78165,300.93955,264.36025,239.77895
"ylaC",448.593,715.01295,622.2428,729.48465,342.5231,515.01515
"maa",4223.9033,6025.2156,12810.8288,15328.83175,3233.4706,5045.10515
"hha",5053.47395,6088.3624,18496.87035,19058.6065,7804.09805,8789.93845
"tomB",408.75525,565.6421,2617.0597,2616.28275,1689.01115,1662.522
"acrB",7236.94995,6505.7844,5709.0464,4780.77605,6789.99665,6474.7897
"acrA",5330.23415,5466.9022,3392.36535,3529.7118,6287.1851,6115.6197
"acrR",202.42455,233.36215,912.5547,740.57355,332.0177,334.48425
"mscK",1557.08905,1611.5831,788.48175,812.20165,463.78125,513.988
"ybaM",320.49075,321.85015,308.75635,381.1881,177.16955,208.6609
"priC",115.322,110.925,175.4329,131.303,109.31685,103.0649
"ybaN",910.7323,927.3276,1370.819,1501.25085,1838.27105,1256.05825
"apt",3567.9309,4428.35255,1598.96265,1808.8372,2333.06535,3004.0977
"dnaX",270.4346,316.05465,273.53515,167.14575,242.86275,268.76325
"ybaB",10071.50695,9800.5545,5875.7982,6037.0821,10179.18385,10060.18625
"recR",2472.35535,2686.3586,1346.52855,1164.86465,2860.5212,2608.0422
"htpG",3004.63175,3162.3546,6098.19,5555.02455,5945.0121,3940.0178
"adk",5940.5325,7241.56785,4406.83235,5921.602,4387.3336,5563.55525
"hemH",553.7274,619.7422,529.3875,517.02995,971.87105,801.2126
"aes",99.50105,99.67765,76.37255,76.30685,73.96625,78.4637
"gsk",2448.77575,2631.8713,1287.81595,1231.66325,1083.09275,1214.882
"ybaL",3581.5594,3148.2232,5484.43375,5229.784,4542.97585,6816.30945
"fsr",344.25025,310.20545,486.15685,374.4671,365.88825,397.64525
"ushA",786.88555,724.3082,658.74915,613.16315,1371.9998,1154.79625
"ybaK",279.24775,262.11875,168.08415,187.9736,203.0101,219.4952
"ybaP",225.8466,239.551,449.3037,356.5618,410.74295,364.42055
"ybaQ",699.3841,734.8501,1159.77035,1668.8712,524.97445,687.91365
"copA",80.9617,93.6036,188.0112,117.49525,339.3349,280.89925
"glsA",79.53545,89.7611,105.3868,107.4354,116.82025,135.24585
"ybaT",695.8808,589.02715,1012.1064,1294.97985,429.0653,623.2024
"cueR",270.55555,307.3584,733.573,652.89765,321.22045,330.2555
"ybbJ",692.68205,775.9824,1895.29305,2049.0729,515.4468,693.9462
"qmcA",422.04965,481.5596,1559.30775,1441.36565,470.43475,665.85455
"fetA",477.2328,525.9917,440.1944,583.9129,807.5839,919.8829
"fetB",478.1598,499.04045,386.4973,542.5928,494.96915,443.304
"cnoX",639.5522,723.9699,525.85855,445.78845,1782.5214,1096.30725
"ybbO",1872.97055,1911.18995,1697.3833,1610.10615,2647.23935,2378.72065
"tesA",319.59805,408.30195,545.9743,486.1753,957.4493,916.87265
"ybbA",70.62365,70.6622,142.1951,93.95795,147.33005,129.04195
"ybbP",242.08555,201.2686,221.2235,267.6429,335.99085,266.03475
"rhsD",76.64155,84.88055,108.131,142.68685,61.6125,58.62765
"ybbC",670.0625,1062.1585,3838.08795,4584.6404,209.21375,306.82635
"ylbH",821.65395,1171.25865,2525.92995,2889.9869,211.0353,250.81765
"ylbG",1053.30345,1538.0681,2816.99665,2808.65755,237.3329,326.2453
"selU",461.4159,457.36535,262.4442,322.60585,242.9912,280.30145
"allS",61.7948,60.1067,58.14465,58.45045,57.77915,57.2072
"allA",150.3137,184.3496,263.12085,198.86525,131.0057,285.2698
"allR",456.62195,417.13845,746.9606,555.0801,954.2629,1031.20415
"gcl",88.6492,78.4519,130.39075,115.32445,107.28845,299.7752
"hyi",117.5441,107.89255,104.1792,118.72405,124.3606,458.2199
"glxR",100.7623,101.3134,94.0808,109.3599,119.29175,265.4676
"ybbW",388.7531,368.13545,194.49005,510.437,119.85075,235.61675
"allB",66.6125,61.13875,66.7338,73.5857,108.95465,118.9456
"ybbY",59.64725,55.0608,47.0677,57.04675,56.37285,57.39355
"glxK",207.67605,235.6466,91.22175,246.59665,130.6818,161.68885
"allE",276.54825,355.93725,185.3585,329.5401,228.4776,263.43955
"allC",224.1118,248.27665,232.2937,250.5682,168.7103,166.40365
"allD",68.4133,66.90575,63.17725,71.32305,59.46985,58.21115
"fdrA",62.94335,55.9512,56.81785,51.9907,53.924,51.3876
"ylbF",73.94995,72.8618,60.2006,69.71435,59.22335,59.41785
"ybcF",121.61205,116.56,96.4988,112.4984,75.1891,69.69585
"purK",421.2041,439.7297,220.4646,237.91625,315.5753,283.96605
"purE",163.92865,138.1768,112.9713,84.05785,191.005,147.1238
"lpxH",1941.9626,1845.06245,779.4644,887.89175,2332.6953,1947.06525
"ppiB",4602.83265,4410.71555,1652.49415,2369.55045,6134.6455,7067.5081
"cysS",1081.6033,1264.9046,448.1986,403.76305,550.887,574.73465
"ybcI",2917.31995,2543.3084,1337.50875,1830.6961,524.33185,582.4173
"ybcJ",496.9863,472.171,174.9308,272.337,151.95655,162.71605
"folD",701.4372,788.80125,322.95145,308.12775,401.0226,372.65805
"sfmA",44.92295,44.6787,44.879,47.21255,44.59355,43.62885
"sfmC",49.8889,48.83985,48.6402,48.9718,46.149,46.2911
"sfmD",83.79615,85.0021,72.8214,86.5169,54.88345,60.10675
"sfmH",83.6431,78.8845,63.99325,91.18015,50.72615,53.3747
"sfmF",219.6377,177.07435,93.9741,203.60845,67.34745,66.609
"fimZ",49.67445,50.5754,46.0618,50.14005,48.18785,44.89365
"intD",290.62685,301.18775,235.91305,220.90825,245.61505,186.3126
"exoD",226.5993,195.4114,103.4477,166.6687,103.91285,89.8037
"renD",161.34145,155.81675,86.8272,120.79535,86.48415,78.64985
"emrE",233.15545,231.56105,102.32755,160.18455,111.23835,135.90345
"ybcK",60.957,67.15095,50.9939,59.01905,50.3289,49.27615
"ybcL",206.38405,247.8536,354.55105,482.44345,84.08025,109.22795
"ybcM",262.85735,300.2975,922.54,833.2655,208.89975,175.46275
"ybcN",70.18285,65.7263,63.52915,63.77815,51.31445,51.6309
"ninE",67.19405,65.2559,58.7509,69.7606,51.2689,52.05045
"ybcO",179.82055,167.1402,136.23035,166.38615,78.15475,83.0633
"rusA",72.9805,78.11335,62.34175,64.65,55.612,58.5628
"quuD",155.1095,123.23325,90.22255,98.7039,59.73405,57.8419
"nmpC",17963.4571,18918.01225,14994.7567,11609.0106,16268.80075,13286.54425
"essD",121.36195,118.43895,290.08965,151.4857,73.94465,80.7844
"rrrD",134.66985,146.3447,222.61905,147.5271,76.1721,73.5939
"rzpD",469.90915,429.1787,294.8474,286.55125,122.60985,110.1662
"borD",1123.57665,1033.2923,566.7578,617.47915,290.317,284.2675
"ybcV",48.6188,54.3311,78.8429,78.06585,47.583,47.7208
"ybcW",2136.66405,3032.6378,6985.74225,6930.50105,221.57045,405.52705
"nohD",179.67155,197.2471,154.9539,291.1711,76.8724,79.1042
"tfaD",57.69475,61.45675,67.10965,75.89215,48.67045,52.84465
"ybcY",129.4562,125.52755,150.09625,157.77285,74.9776,69.93085
"tfaX",66.00125,64.73185,61.8041,69.22175,58.23595,49.29715
"appY",110.33975,120.35805,153.9278,177.18535,63.2665,64.648
"ompT",41436.03885,45033.25465,33781.5618,39677.52135,48037.0334,43273.03265
"envY",79.28995,74.4382,128.77,129.2189,60.84605,64.56955
"ybcH",61.51875,61.0411,65.09155,64.973,49.353,53.83795
"nfrA",514.0839,472.078,400.5779,461.4106,246.24245,354.033
"nfrB",93.1348,99.47525,92.5469,93.1944,83.9013,80.7288
"cusS",85.69675,84.5318,69.22575,71.60775,86.079,79.54225
"cusR",233.5457,224.32565,137.9415,138.01385,250.9398,270.0442
"cusC",52.1619,49.85775,53.57225,50.7043,54.44555,49.35415
"cusF",116.8608,99.62355,69.0662,98.77525,59.59725,67.4447
"cusB",64.2332,62.149,52.5604,58.52595,57.531,56.08025
"cusA",98.07,96.35135,88.47815,94.971,75.494,75.1882
"pheP",191.01325,209.59845,181.0712,187.6195,158.25765,188.4164
"ybdG",1155.72835,1019.5471,2100.1939,2688.4343,3280.9287,3566.2849
"nfsB",2497.89305,3225.9448,1163.13235,1456.4458,1939.5367,2454.625
"ybdF",86.73835,96.5802,87.4266,100.85385,174.42945,155.9298
"ybdJ",68.56995,72.6798,68.94395,84.5781,79.11465,87.5769
"ybdK",157.54025,147.2071,101.65455,151.5512,768.1601,635.71055
"entD",98.894,114.62215,297.0191,307.21145,802.80085,175.5389
"fepA",98.0144,113.34795,518.40645,435.60795,2648.7505,464.4611
"fes",85.6735,91.75325,464.2519,308.07725,1874.96485,451.3594
"entF",62.67395,64.54585,84.4471,71.1901,1251.87915,243.84805
"fepE",68.6951,67.33235,59.976,73.6937,70.3743,58.602
"fepC",309.52535,392.1125,286.83895,465.1551,1152.5913,452.51575
"fepG",60.9387,62.7152,99.2206,80.22155,206.32805,130.15315
"fepD",57.8556,67.26105,193.29515,118.57405,140.64725,123.2337
"entS",100.52965,111.83645,256.09345,217.8216,464.05445,190.11755
"fepB",122.41,112.6336,398.5342,268.85335,485.4575,246.1369
"entC",92.46615,92.88585,207.1849,135.7339,2798.39685,405.77955
"entE",74.35115,76.65095,150.0434,97.10415,3377.93485,477.20975
"entB",147.37805,160.6716,268.36445,208.0845,9367.469,1318.4305
"entA",73.74615,69.8671,112.73,72.8938,3547.1738,389.0017
"entH",117.64575,112.91605,140.7087,129.6558,5555.4973,749.6151
"cstA",1903.0682,1345.89845,1310.8949,959.0066,2059.00155,1449.735
"hcxA",321.57405,396.9702,1137.08535,1313.4505,212.7129,268.81755
"ybdL",81.4105,84.62795,206.55405,197.71725,78.74105,80.3036
"ybdM",71.64985,74.14925,71.05235,78.5448,72.3493,72.3843
"ybdN",140.42135,148.22725,92.87655,136.0364,75.3301,76.2907
"ybdO",68.52345,80.6087,125.39875,116.91635,59.42605,64.46005
"dsbG",294.2578,244.0175,167.8598,194.3605,553.44255,518.98765
"ahpC",7747.6682,9443.1982,7798.8218,7272.74105,7461.0662,8460.301
"ahpF",3397.26635,3471.4515,1467.84535,1372.93265,2731.82445,2596.5898
"uspG",133.51525,162.4012,140.62435,298.9613,105.673,157.03195
"ybdR",378.99275,373.36915,712.3758,752.8093,2390.8787,1606.3212
"rnk",565.2827,462.37715,301.31195,291.6846,575.56415,507.20315
"rna",422.7586,465.2939,209.15175,253.41505,441.72605,419.336
"citT",267.661,226.17645,84.20575,235.64825,59.3219,76.28285
"citG",53.59845,51.1174,48.3388,50.4529,48.23915,46.9535
"citX",47.02045,50.008,51.1401,47.30215,49.15055,45.866
"citF",57.16745,54.60155,56.8508,53.2271,56.45025,53.97995
"citE",77.7677,71.7225,87.3825,62.80245,79.78375,74.4833
"citD",61.40945,56.41365,58.62675,49.50245,57.9213,57.89025
"citC",86.7536,78.33205,59.61855,82.6898,62.15465,62.6874
"dpiB",367.40735,389.5175,1052.4503,1048.6725,277.0826,396.991
"dpiA",122.1699,131.81875,157.3192,176.62425,115.2374,123.0364
"dcuC",94.9047,78.51405,93.08745,87.15475,51.8386,57.83245
"pagP",187.06385,239.93005,1007.9757,1004.7495,104.6146,144.69675
"cspE",1728.3536,2038.1741,565.0897,661.05835,844.6595,1337.31055
"crcB",287.513,323.254,194.37715,342.6668,250.5326,354.0998
"tatE",797.4509,793.64115,292.30835,511.1218,259.4211,272.542
"lipA",9841.5229,10354.51815,4809.41625,5274.82845,8629.2495,10422.2345
"ybeF",231.046,311.2334,692.30205,886.63785,163.27295,167.73025
"lipB",1477.70295,1476.2221,2209.33825,2535.708,1150.4624,1060.04445
"ybeD",2563.9988,2041.45555,3662.90065,4495.017,2114.87995,1746.3787
"dacA",2622.4391,2813.80185,974.47455,941.4003,2175.64255,2257.27955
"rlpA",1291.067,1048.0004,619.0819,449.3237,1058.04075,1022.56105
"mrdB",4092.2145,3073.87045,1767.75085,1779.56015,2590.03275,2730.48855
"mrdA",1117.74455,976.5198,583.82155,399.76325,695.679,730.13655
"rlmH",1627.4291,1452.0568,665.1338,583.149,1146.62165,1112.96765
"rsfS",2254.52315,2271.41895,1250.1308,1059.363,1776.62295,1757.98235
"cobC",810.4871,669.934,384.4755,351.3674,598.6513,606.80105
"nadD",1123.799,1095.96745,548.29105,498.2629,1294.6254,1448.88995
"holA",1240.49605,1039.8255,738.8556,576.5962,1447.6524,1325.21315
"lptE",2850.0815,2536.2151,1843.9779,1589.5363,1968.0684,2072.306
"leuS",11044.91785,9860.1258,7952.9664,7001.58965,5335.08075,5278.10945
"ybeL",1279.91885,1322.1452,1997.38675,2472.8329,10301.55935,8955.2386
"ybeQ",117.76565,170.59125,268.57825,246.08425,87.6206,97.9187
"ybeR",60.91515,64.61925,62.0242,63.131,51.18225,49.73635
"djlB",89.9824,102.92635,70.024,88.80195,49.4961,53.20605
"ybeT",64.54325,69.39355,68.4045,77.25135,50.2965,51.1768
"ybeU",86.6254,87.39415,108.44795,122.45055,49.2627,58.78405
"djlC",338.95705,300.0433,315.14265,514.7498,148.24515,178.43535
"hscC",167.5249,142.80105,123.1296,110.9632,108.6539,96.48765
"rihA",1902.7666,1694.3118,586.05525,563.221,4850.3854,3515.1998
"gltL",168.3245,174.9769,108.9499,103.79625,254.7335,239.22015
"gltK",1527.4901,1461.73385,1028.56525,1107.4886,1304.3955,1637.12965
"gltJ",311.58735,231.19075,182.2584,167.6267,362.1378,362.9229
"gltI",419.8901,372.60885,390.32595,290.0033,784.7823,710.08535
"lnt",1031.2869,885.9905,790.1457,623.8936,1703.89845,1080.1395
"ybeX",1190.2776,1162.58335,1523.93045,1385.3112,2615.8623,1989.681
"ybeY",1499.8432,1623.64825,2983.95495,3228.21675,3142.80995,2592.2654
"ybeZ",2023.70525,1921.7695,4541.722,3846.44465,3333.98375,2692.32955
"miaB",1260.6535,1179.8271,587.40095,404.63485,391.8736,535.0282
"ubiF",245.30715,232.2108,458.0205,291.3542,451.3437,456.14655
"asnB",1143.9036,1071.9331,1540.5468,1024.4386,1701.53475,1112.7129
"umpH",1290.2783,1231.7726,712.9776,677.1371,1546.42775,1330.3853
"nagC",1549.2894,1528.43515,1332.0549,1434.097,2680.60745,2401.09955
"nagA",772.70825,876.44145,761.0947,580.9303,1964.90885,1579.5896
"nagB",606.16395,716.2871,437.2347,370.9476,1578.38005,1191.94215
"nagE",2259.95265,2511.8526,1194.28355,983.94885,2401.17165,1633.3064
"glnS",3707.4096,3311.37705,1430.20695,1221.7822,1669.01155,1559.6044
"chiP",168.9565,159.69895,196.1779,165.9326,172.65645,176.8273
"chiQ",102.3841,95.97165,103.08655,102.51555,84.7225,74.3614
"fur",2924.54405,3165.0951,5212.97175,5873.1039,3773.89945,4350.53285
"fldA",5504.19055,5640.0345,4052.51015,4039.15145,12400.60165,11158.7028
"ybfE",1081.79125,1182.9267,689.42175,624.9492,722.49195,685.54235
"ybfF",610.30025,556.28335,487.9191,379.1009,681.855,595.90335
"seqA",2233.0667,2221.18275,1476.7341,1360.655,2005.9854,1897.31
"pgm",2232.69605,1660.6275,1344.62605,888.4349,1750.44615,1527.73165
"ybfP",189.17005,205.5073,98.0427,127.2695,103.24305,107.70485
"ybfG",80.08065,71.22635,61.60655,80.67875,54.00855,57.20385
"potE",94.6025,86.95925,78.18325,93.2859,68.27255,70.79285
"speF",109.93445,93.19325,65.18615,73.52625,73.5204,76.01965
"kdpE",79.82855,98.65045,77.814,91.86475,569.9935,857.9582
"kdpD",104.8938,84.5498,86.1644,70.51635,1306.15715,1471.62295
"kdpC",75.6896,73.37995,59.53555,58.9812,3725.54105,4536.3667
"kdpB",76.10625,73.9011,69.1542,57.289,4039.1037,4195.26285
"kdpA",229.51725,193.65995,147.6303,135.5953,12563.65155,11266.91665
"ybfA",45.4996,43.2454,45.5813,45.017,50.8918,51.9396
"rhsC",66.7601,66.4521,49.0147,59.93725,49.55775,44.5935
"ybfB",60.70575,62.18425,70.29295,74.0857,48.7877,51.75895
"ybfO",193.88325,187.60665,213.90545,290.07115,67.0521,77.042
"ybfC",90.59345,79.8915,114.8471,138.88285,51.4739,58.35195
"ybfL",59.4278,56.85385,58.83655,66.2549,39.39465,43.8368
"ybfD",627.8105,893.73905,2003.17805,2104.75105,151.02305,176.88865
"ybgA",138.0035,108.487,72.01195,80.33355,735.70595,540.3946
"phr",59.20415,57.03825,52.36885,50.21565,507.393,261.1667
"dtpD",567.9376,510.8849,335.57215,329.079,196.57515,180.9895
"ybgI",973.2379,833.1685,1244.3644,717.0663,2299.009,1786.4447
"pxpB",980.1786,849.53255,1118.38185,680.1349,2563.3101,1814.30345
"pxpC",1202.7961,993.5101,1351.57355,938.46835,3252.4553,2252.9137
"pxpA",103.67425,94.53395,105.8291,85.46755,281.18425,227.59665
"nei",333.9453,292.40835,323.0589,249.33045,749.8621,670.1275
"abrB",77.7708,75.22355,70.30405,71.05325,72.5354,78.89125
"ybgO",69.7238,68.086,88.8844,80.0883,72.964,71.3643
"ybgP",65.48435,63.75425,73.90435,62.40525,66.09995,69.93795
"ybgQ",142.19495,118.10575,176.5209,110.82165,128.2798,155.5762
"ybgD",78.056,73.6127,606.4857,229.54065,119.85405,290.7414
"gltA",11601.96625,16806.12515,50313.75905,46325.1788,49630.19365,53452.46265
"sdhC",8659.7148,10493.43705,18226.2613,16974.523,8996.5947,22083.2299
"sdhD",10998.363,14048.2198,18078.87455,16347.98335,10684.7128,23322.7888
"sdhA",5883.4865,5670.93145,8353.56065,4762.83035,5605.33925,7114.3592
"sdhB",6930.493,6651.21875,8990.86035,6137.19365,7215.53435,10196.31225
"sucA",6797.91405,7691.5501,6093.2272,4634.5342,16943.3331,14459.21945
"sucB",4246.43435,4424.7934,3715.2099,2812.73235,12258.9529,10358.34355
"sucC",6981.8734,6903.27345,6334.5955,5172.84865,28835.1821,23236.00205
"sucD",1615.93295,2040.2143,1600.4319,1254.6832,8572.74,7382.29585
"mngR",177.3804,191.93795,250.8122,179.51475,183.09525,152.91015
"mngA",106.92545,94.69805,78.0361,86.43815,78.1832,78.46555
"mngB",250.54975,220.6374,286.05175,270.8843,236.0339,206.68545
"cydA",16827.2505,17308.3746,15329.653,15935.1927,22588.56985,30668.61355
"cydB",11837.3857,12217.4147,11817.4121,10475.1492,14061.60655,18762.69805
"ybgE",2905.8139,2607.14185,3096.50385,3663.29245,3041.7368,5376.39865
"ybgC",368.94305,310.10325,147.66865,101.8907,234.52175,251.2721
"tolQ",4048.22515,3396.4335,1417.88955,1380.06965,2105.07245,2002.106
"tolR",1463.7147,1210.56855,474.51485,340.7368,637.7642,617.3215
"tolA",1108.7004,993.13295,571.87055,350.05755,557.35145,473.3777
"tolB",6934.26665,6446.54525,5563.1399,4994.3734,4871.9881,5108.4868
"pal",11014.3177,10981.9627,7105.8254,5793.08585,12289.6912,9475.29975
"cpoB",5477.3371,5672.6347,3451.6201,2935.0963,6140.027,6195.7737
"nadA",542.8377,459.7823,803.44815,513.4401,557.95165,438.8255
"pnuC",153.8498,142.11785,339.61695,218.95575,234.6782,201.63985
"zitB",127.63675,109.8731,197.5931,143.29,250.6597,308.1215
"ybgS",153.0581,110.4244,231.3423,163.54985,1315.99915,1018.86225
"aroG",1093.49985,1152.83155,1066.40955,976.3278,2052.98245,1789.9955
"gpmA",4213.35065,4948.9067,3020.7339,2694.8465,9297.07985,8809.2312
