"","3570","3570 | 1","3570 | 2","0","0 | 1","0 | 2","570","570 | 1","570 | 2","1770","1770 | 1","1770 | 2","3570 | 3","3570 | 4","3570 | 5","7170","7170 | 1","7170 | 2"
"yadI",9.139728509,9.229508909,9.631218018,10.31690407,10.12911908,9.610303324,9.423779696,9.693876926,8.493483241,9.031780027,8.558360385,9.295936904,9.018080913,9.582583746,8.809898348,9.867679701,9.743041621,9.596859446
"panD",12.48791282,12.78245278,12.81192938,11.64446635,12.18485143,12.81098877,12.78797767,13.24858809,12.85094985,12.74462761,12.43496467,13.1835865,12.6965548,12.61383995,12.76620953,13.27119164,13.15952693,13.2614718
"rpnC",9.607270786,8.901964473,8.228120778,8.66857785,8.263559478,9.632509033,8.845938988,8.766653346,8.479693875,8.878587974,9.050571935,7.976861083,9.135202348,8.537161407,9.008554474,8.939589199,8.869735514,8.719036271
"panC",10.46753158,11.06713248,10.78878652,10.33274691,10.52470007,10.80156916,10.85291279,10.79772364,11.7389213,10.68180139,10.5846284,11.05662185,10.25580283,10.46493199,10.62157215,10.59922471,10.64981721,10.69036364
"panB",11.63132752,11.8202812,11.93122697,11.95052273,11.74567856,11.26276932,11.62057498,12.25909113,11.60906102,11.52039438,10.58363889,11.97417031,10.86270554,11.48657915,11.25753036,11.52010471,11.65197995,11.62745537
"yadC",9.339216815,9.24280332,9.492512346,8.761376412,9.814990282,8.788418919,8.956025711,8.283466325,7.265924618,8.559293756,8.799682913,8.713253687,9.160881825,9.172027574,9.010571049,9.163616247,9.093366248,9.011730805
"yadK",9.236486942,8.768052922,7.415069524,7.497228287,9.644860811,8.580927024,8.1265703,7.223719741,7.543725349,8.372631845,7.881182332,7.015065281,8.279910591,8.385318542,8.628747506,7.0364291,8.382953457,8.360592176
"yadL",9.334666715,8.770378098,8.631230264,8.619861036,8.348800088,9.789093176,8.942767432,9.055337659,8.95097823,8.626204273,8.57196784,8.87744769,9.029117692,8.678341509,8.67437715,8.72174235,8.361435254,8.530454173
"yadM",9.356782584,8.397898804,8.26408027,8.774196887,8.03570488,10.07028613,8.932142014,8.911954825,8.770668859,8.836699139,8.655131694,8.901948479,9.01355038,8.453226657,8.876235635,9.017048971,8.643939316,8.838599848
"htrE",8.282757416,7.866332398,8.057890719,8.580070821,8.409552598,9.790338251,8.437505887,8.471678375,8.699229216,8.625602406,8.435091292,8.559242507,8.542712413,7.641703793,8.731018527,8.728313675,8.541633172,8.34279832
"yadV",8.539549852,8.358423959,8.370919419,8.790334199,8.595078891,10.20403512,8.702121176,8.728892669,8.326113276,8.800144614,8.387783354,8.639790479,8.473386206,8.447696084,9.048206711,8.984776092,8.642254281,8.591439623
"yadN",8.840942813,8.015101024,8.368193455,9.174507622,9.282849816,8.832329271,8.360649067,8.818490934,7.149895761,8.681549355,8.080896299,8.103600027,8.538656427,8.570082634,8.113831802,8.414393475,8.1839575,8.105471532
"pcnB",12.63704306,12.60604004,12.09119932,12.01184746,12.0546883,13.18211791,12.14974618,11.30264267,11.84988761,12.55544227,12.75021842,12.52940601,13.16133015,13.13230208,13.16229517,12.86076436,12.84522316,12.96318625
"gluQ",11.95702332,11.79767223,11.87811033,11.63371491,11.22620862,11.80677828,12.01285369,10.55692105,10.39827768,11.82389485,11.83710122,11.53764216,12.30164862,12.01261628,12.05912568,12.41312943,11.69796613,12.04125005
"dksA",13.29975462,12.99575633,13.20569515,13.27791796,13.04587982,12.7454821,12.24881484,12.25845903,12.8434581,12.38644456,12.46327526,11.96370172,12.22835817,11.80976416,12.31878654,12.68248528,12.95239017,12.59999192
"sfsA",9.179708049,9.868183612,9.937811171,9.942280733,10.15154589,8.61287356,9.406752382,10.06772159,9.142678241,9.213544058,8.022946285,9.43147182,8.889043876,9.494245855,9.107155335,9.640258437,9.335577621,9.524817346
"thpR",9.96109727,10.69576545,11.06600769,11.17414919,10.99742761,10.24064168,11.16405915,11.36295557,10.72699846,10.72816883,10.99809113,10.62475648,10.48460481,10.95440095,10.36741188,11.44001593,10.99783253,10.77249342
"hrpB",10.55947669,9.334170217,9.740184341,10.05610275,10.92306287,9.076178685,9.90665197,9.76992214,9.397946808,9.907205443,9.610620386,9.367375536,9.098184034,9.703060157,9.199645764,9.327748493,9.764307125,9.244178061
"mrcB",10.34908021,10.06459334,9.21350944,9.861592993,9.973166931,10.40307748,10.10324948,9.915452403,10.49955158,10.25139744,10.24514636,9.949216902,10.14688515,10.15357866,10.07944194,9.885540979,10.12387901,10.15066056
"fhuA",10.21007836,9.613370459,9.653079987,9.454788528,9.058721679,9.35565358,9.734222043,9.302017388,9.85702567,10.05078245,9.761205493,9.990399071,10.18934379,9.693136812,9.85091027,10.79851094,10.20462036,11.05068606
"fhuC",9.686375163,9.220236723,9.461334,10.05710576,9.19549928,8.724762602,9.454782394,9.334218591,9.47156129,10.2249562,9.869642924,10.02933643,10.03810564,9.584125463,9.983344622,10.700079,10.07563231,10.56793161
"fhuD",9.390207615,8.714585222,8.663203873,9.397883822,9.329509728,8.509702608,8.859105914,8.703791734,8.555525227,8.972045698,8.441944209,8.534320339,8.87166251,8.485541755,8.630133729,9.515629448,9.188540095,9.076532667
"fhuB",9.652640969,8.863536127,9.253448555,11.40508586,9.87823818,8.387168553,10.18970433,9.490730472,8.650351129,9.977789049,9.542874867,9.293734429,9.161719867,9.323825343,8.735205992,10.37170032,9.565063119,9.323665584
"hemL",12.40614191,12.4546798,12.48238511,11.87854902,12.71124435,11.29282845,12.46284825,12.24645991,11.86916395,11.9639724,11.83871108,11.8920988,11.24977504,12.11564036,11.33953453,11.60186425,11.99185908,11.59757199
"clcA",10.89570269,10.49155507,10.56090316,10.03768115,9.363074865,10.9983583,11.09528407,11.39904493,11.30615372,10.47583669,10.13626137,10.92133181,10.41900547,10.50148467,10.62510106,10.67550491,10.72373377,10.83043076
"erpA",11.3520595,11.29692464,11.17835371,10.71530827,10.19985924,10.92812137,12.49612721,12.59328544,12.34495814,11.9720411,11.66710395,10.37758387,11.95495614,11.33803264,11.57470317,11.84099084,11.79394258,11.3151208
"yadS",9.854211599,9.53929183,9.623557539,9.994053915,9.198118786,9.737125547,9.798235428,8.9894262,8.965639615,9.873394676,9.563904184,9.610957259,9.759488471,9.488076469,10.05239067,9.731675236,9.54719305,9.386374419
"btuF",10.08745696,10.19717923,9.99046373,9.867772072,9.229074853,9.460771773,9.860502653,9.994367798,9.668164505,9.634845298,8.855253986,10.23480587,9.567407749,10.21598618,10.15800984,10.02648403,9.694842895,10.04680726
"mtn",12.50528114,12.10263423,12.38476024,12.02727916,12.9556492,10.75327823,11.11543643,12.24900669,10.40893997,12.04462883,10.16900561,12.27438344,11.82479357,12.52505412,11.57093604,11.99041926,12.1561587,11.81401964
"dgt",10.0375416,9.644158718,9.723677023,7.74640444,10.49289733,8.562937157,8.878730376,8.338094233,9.104675084,9.430886294,9.109787599,8.021893501,8.672651711,8.946829325,9.054478876,8.400025099,9.521012219,9.318800626
"degP",11.69436378,11.88643416,11.75415504,11.32423487,9.139226608,11.8898652,13.18354841,13.64417076,13.76207578,12.81857178,13.25509944,13.67901154,11.93276296,12.04407221,12.1076055,11.33310432,11.78673856,12.18865204
"cdaR",9.531350229,9.481424848,9.595273248,9.974061367,9.272021189,9.981566823,9.68043732,9.062660495,8.813728146,9.412893924,8.874737421,8.052214404,9.332898219,8.811988498,9.329673558,9.353727066,9.508798519,9.314759092
"yaeH",9.733428501,10.81173626,10.64292897,10.72124443,9.923688379,10.49419301,10.14738533,10.30658968,10.15753128,9.956851032,8.332010127,10.44149137,9.50936997,9.246059804,9.914023539,10.06369078,9.829268433,10.07608744
"yaeI",8.87016277,8.735889059,8.946736989,9.0957366,8.796090688,9.278309301,8.936978024,8.698544159,8.688422989,8.56146071,8.109011229,8.864327237,8.328668378,8.328580888,8.589250236,8.900241887,8.555443483,8.585769069
"dapD",11.7919589,12.1164179,12.0344161,8.945828936,12.51319188,10.8686526,11.23129613,8.899377362,12.392148,11.41362914,11.77955461,7.947374989,10.44616734,11.02857653,10.96546693,10.22524103,11.84452955,11.47106708
"glnD",10.48801902,9.917363852,9.926526972,9.601026816,9.395760224,10.47874369,10.44584309,10.19007377,10.70596227,10.50272304,10.70052777,10.43816315,10.47942952,10.19325277,10.129106,10.76106678,10.45194062,10.53592171
"map",12.07787953,12.05481593,11.42551809,11.53329697,12.09686841,12.02276907,12.08445454,11.82707641,11.88817393,12.79564426,12.55066505,12.67020284,13.0096949,12.22405985,12.272256,13.35781461,12.84081337,12.76926404
"rpsB",15.00931169,14.85104541,14.4417452,14.90903844,15.36519311,14.11331329,13.9382238,13.34576098,12.66383033,14.72745011,13.58889553,14.23804384,15.06153326,14.97208432,14.8964302,14.78536596,14.68969183,14.41914308
"tsf",14.07399107,14.38550465,13.64961018,13.99804012,14.30655007,12.27446337,12.88964315,12.86258271,11.83565621,14.01096954,12.81362649,13.50398427,14.78354356,14.11610383,13.86874717,14.29647522,13.64097877,13.73773553
"pyrH",11.86799655,12.26097234,12.11035367,11.78171785,12.47367757,11.02662429,11.24863034,11.80489137,10.66363827,12.54979617,11.56512008,12.05785065,12.42915682,12.66659167,11.57224586,12.52712075,12.12346152,12.13859788
"frr",12.66619917,12.8173739,12.72991208,11.57549427,13.09859716,11.57965378,12.35883379,12.63545476,12.1313835,12.92494093,12.36532868,12.3641139,12.30467668,12.83029702,12.05023692,12.63194532,12.643987,12.1573101
"dxr",10.70947039,10.41726349,10.1420809,9.352871387,9.320419805,10.42515372,10.42868418,10.30475357,10.46074307,10.45151228,10.16151847,10.57682894,11.00084349,11.03304831,11.00278296,10.50431379,10.46334424,10.74913916
"ispU",12.06685458,12.09541209,11.75715128,11.6990283,12.04172169,11.96819926,11.9247035,11.08068019,11.36469539,12.34963792,11.50652131,11.63020451,12.46371452,12.17276604,12.21751952,11.93947292,12.0771387,12.11997804
"cdsA",11.05450282,11.24750019,11.31598684,11.46034215,11.28999336,11.37620065,10.28786623,10.61797834,11.04958622,11.57450289,11.14099077,11.12991548,11.58836532,11.33690813,11.6240232,11.16895787,11.26479202,11.29696378
"rseP",10.81921655,10.76300591,10.93297617,11.29281239,10.77117648,9.821729026,11.12170398,10.94107658,10.60564956,11.33485753,9.521145403,10.47541532,10.71010603,10.72052154,10.5089758,10.69952482,10.53597202,10.6929126
"bamA",11.89039564,12.48713602,12.30157383,12.26821214,12.28104983,11.77248307,12.10910054,12.62761743,11.64075143,12.36315056,11.80720689,11.72438726,12.09418237,12.35911257,11.77119366,12.48298535,12.31784631,11.98527209
"skp",12.91512055,12.86954859,12.63067029,11.39480485,12.95904724,11.8192595,12.85608228,12.38944371,12.35459577,12.8493813,12.46330387,12.34872041,12.3985813,13.11505744,12.33610094,12.34752057,13.0735294,12.50932549
"lpxD",12.90342667,12.8799794,12.67645978,11.5881275,12.06718797,12.75694612,11.95418612,12.68147309,12.43425056,12.86148072,12.75759401,13.09969479,13.3900374,13.31513068,13.06849971,13.13629618,13.13641333,13.18090557
"lpxA",11.98578047,12.25668939,12.21443221,11.90784752,11.76956694,10.74972595,11.4506589,10.61528551,11.14111115,12.1573492,10.19580376,12.03728519,12.00291914,12.06640305,12.28185469,11.36475294,11.65759536,11.86369615
"lpxB",11.02187474,11.25025824,11.10640343,11.69685886,11.63196574,10.30721526,11.16774037,11.00324,10.71418602,11.44047623,9.912379644,11.27919925,10.76106305,11.27594941,10.76154372,10.69874722,10.88323623,10.78964139
"rnhB",11.70327496,11.41494099,11.72542691,10.84087749,11.65887794,9.904336515,10.67623642,10.88078588,9.276938324,11.23625131,10.49057302,11.16654389,11.35674141,11.82625048,10.88836575,11.12602768,10.8563752,11.01903616
"dnaE",10.8236837,10.54206318,10.28075424,8.293938435,11.18564715,9.730555485,9.231479121,7.74184449,9.742262716,9.96295074,9.736647294,7.582745049,9.730400648,10.47032698,10.04375429,9.53478272,10.07248057,9.990487196
"accA",13.04418287,13.53036829,13.15836877,12.28580718,11.97487088,12.25552209,12.19406995,12.35620373,11.60021752,12.70855208,11.82215481,13.01521542,13.17213781,13.20763516,13.16375705,13.2875913,13.10124513,13.26174679
"ldcC",9.44867316,9.087432101,9.153154974,9.167945562,7.734016564,9.825968413,9.602279483,10.49296709,10.22133492,9.628446101,9.783898433,7.95225659,9.554930498,9.168079028,9.572880233,9.374242231,9.410490073,9.506803212
"yaeR",9.671997387,9.600578724,9.550455507,9.63436748,9.12858456,9.764774304,10.12714477,10.05658128,10.09379124,10.29013127,9.242262156,10.50494939,9.446502726,9.845883191,10.17891808,10.13821836,10.1204025,10.06036854
"tilS",9.203677556,9.05832639,9.229982068,9.376265564,9.169060355,9.14613828,9.385020952,9.515316714,9.939305613,9.570627654,8.547848109,9.694936108,8.819757103,9.25558903,9.183354916,9.315173175,9.375645806,9.212360803
"rof",10.5068261,10.63456939,10.53690509,10.31338201,11.10061355,9.305483841,10.53866664,11.51078169,11.0874132,9.943654496,10.11902465,10.35468159,9.661291281,10.41664303,9.563075241,9.869709797,10.83999399,10.03133812
"yaeQ",10.40627175,10.18868664,10.14166433,8.866645973,10.25162061,9.154572391,9.973555386,8.57663833,9.880856985,10.47447931,10.13471272,9.115254189,9.59742672,10.58491696,9.996326749,8.772660953,10.28240901,10.16062259
"arfB",11.40263749,11.00967442,11.00975072,12.01937939,10.78529015,11.67084731,12.12849209,11.59691223,11.78217101,11.66507418,11.69137849,11.91536461,11.68722854,11.30476197,11.62389619,11.40062629,11.37155349,11.47312371
"nlpE",11.84367402,11.82776247,11.60073447,12.81394266,12.36821048,10.93254759,12.67709063,11.46602386,11.64109989,12.18693816,11.21007371,11.88676105,11.72692595,11.94416033,12.00934336,11.75555945,11.83944226,11.65050668
"yaeF",9.855148084,10.04393732,9.884767313,10.14909177,10.62732274,9.266945621,10.57813848,10.23020962,9.912760764,9.856293513,10.02344183,9.784297005,9.843098469,10.00268584,9.51998769,10.10602015,10.59943282,9.632947674
"proS",12.72325182,13.11728144,13.08794094,12.95583928,13.35515091,11.75562344,12.90912395,13.28076981,11.62928025,12.83726384,12.18088025,12.73362786,12.70736347,13.72491943,12.78591076,12.66620566,13.46896766,12.63606898
"trmO",10.94862437,10.48355874,10.92265087,10.44333307,11.10676403,8.870065278,10.46147788,9.440178244,9.474871801,10.82564194,8.992014901,9.730643293,10.31873675,11.07880588,10.40334982,11.17055635,10.84702387,10.69738425
"rcsF",13.23409179,12.89095415,13.08727949,12.56005006,12.42805547,14.32982965,13.3565971,13.67693579,14.57227735,13.26194118,14.35512426,13.94230606,13.61294246,13.25160182,13.3923954,13.33003272,13.10962828,14.10363975
"metQ",12.34802651,12.53874918,12.4840955,12.61149261,12.41429668,13.7097715,13.04280764,13.00839025,13.88421362,12.80676221,13.60188489,13.43610575,12.53046186,12.26436236,12.62781838,12.71013035,12.41155233,12.44638865
"metI",11.32995795,11.93923063,11.83093832,12.955433,12.03045355,12.35048588,12.58592736,12.13939843,12.37085066,12.2850631,12.80926569,12.59843817,11.77767515,11.78875429,12.07798322,11.71955805,11.80995283,11.7093492
"metN",11.14433928,11.76457799,11.62440738,12.06363734,12.05496514,11.58592691,11.9931771,11.42243655,12.24547493,11.98186539,12.2930266,12.51885644,11.55902362,12.0987201,11.74117467,11.60719656,11.57449094,11.62844209
"gmhB",11.57037521,11.64475046,11.84386187,12.21515913,12.26650238,11.28167945,12.20993913,12.95956739,12.42957326,11.5778206,11.91642524,11.81992154,11.0710408,11.96163668,11.13277966,11.81032976,12.11560381,11.51449688
"dkgB",9.470550097,9.921559848,9.77298167,9.45369593,10.45134667,9.733489853,9.944863893,8.424529572,10.34737969,10.09578513,10.64789939,8.29613697,9.182510641,10.09065334,9.484405329,9.545211198,9.895429016,9.439275148
"yafC",10.4766838,10.54700623,10.21336132,10.85704566,9.364827501,10.54656279,10.92833141,10.53164224,10.55533748,10.41575165,10.83942372,10.29483097,10.98694934,10.1931664,10.25814719,10.25619263,10.19221018,10.38833044
"mltD",12.47155704,12.82879051,12.85170147,11.72713407,12.85659041,13.43093353,9.467573865,10.88063856,11.39146008,10.691967,11.15938995,11.47168084,9.657016723,10.56300392,11.27788806,10.22388224,10.1660072,10.6860279
"gloB",8.361441469,10.2747117,10.06256469,8.429274097,9.128528333,11.18645345,8.349236373,9.987188037,10.17385071,8.376481319,9.573962132,9.353438524,8.912488986,8.975512639,8.922015654,9.078080027,9.398142957,9.39081316
"yafS",9.240289359,9.455953076,9.301979206,7.743112379,8.709113607,9.917690226,8.602414998,9.429969615,9.24151269,8.515045561,9.498338499,9.131502547,8.334084276,8.876087479,8.743136585,9.242547486,8.525319151,8.648595977
"rnhA",11.65043583,13.60904531,13.12821017,12.95612393,12.61025049,14.81289915,13.15461997,13.43226299,13.86198943,11.91924059,13.92996937,13.07586763,12.91729667,13.49501453,13.07474988,13.16114302,12.12483585,12.48357031
"yafU",10.65026372,9.845488504,9.226986417,9.06383549,9.655689297,10.9847162,11.20033399,9.973435595,10.08285992,9.39376319,10.17379831,9.722220414,9.045055944,10.59126132,11.04287886,9.944331276,9.180922906,10.56379899
"yafV",6.225570579,7.23727927,7.134451942,6.357630143,6.401899999,6.206422805,5.890881509,6.332649033,7.279049673,6.04321539,6.737677528,6.015836684,6.86133523,6.72279174,6.219490416,7.015355407,6.296588893,6.228828641
"ivy",10.74705442,10.95900829,10.93423799,9.431902051,11.07406176,10.8641574,11.49028954,12.25310908,12.49332322,12.07456278,13.42924148,12.09688092,10.69877092,11.41385114,11.32209112,11.54287804,11.33487889,11.12027151
"fadE",11.12290688,10.75139407,10.64056824,11.02197892,9.907564298,11.24531531,11.18831904,10.16817757,11.02186668,10.7289646,11.63815949,10.71511452,11.18863466,10.52628394,10.99777984,10.55016578,10.77576229,11.05152997
"gmhA",12.61845946,12.61058105,12.4815449,13.50982951,12.38567998,13.06012249,13.21818685,12.79320784,13.67727112,13.01708593,12.94655278,13.01500715,12.58434312,12.37188732,12.86868363,12.07467045,12.5355643,12.87831128
"yafJ",11.48371667,11.62527354,11.86490578,12.13647598,11.32913356,10.90451504,12.10352722,11.50666801,11.95651134,11.92893866,11.91515518,12.17111885,11.73489798,11.68658664,11.96313059,11.91779844,11.59241153,11.70759834
"dpaA",9.887794533,11.55201783,11.34535455,10.26046643,10.64484059,10.71734628,11.51385811,11.85397859,12.06908361,10.49382508,11.54221187,11.71904303,11.1107617,11.71737122,11.4230094,11.60252016,11.72203296,11.16563762
