"","0","0 | 1","108000","108000 | 1","0 | 2","0 | 3","108000 | 2","108000 | 3"
"queF",2568.75,3012.75,3211.97,2887.69,2934.99,2717,3036.57,2654.74
"ppnN",7907.48,7104.77,6493.22,6038.65,8304.08,7704.94,7175.1,6323.48
"sdaC",11766.1,9499.78,9017.88,9227.11,11046.3,9741.64,9004.63,9677.66
"sdaB",5848.6,4989.76,5526.41,5599.77,6047.16,5195.59,5834.58,5929
"ygdG",1001.12,897.258,1073.44,873.884,1010.64,1054.97,1067.72,862.439
"fucO",1571.2,1719.63,698.75,760.198,2181.75,1765.03,678.525,847.592
"fucA",726.711,782.247,300.231,326.779,886.975,744.121,335.38,374.042
"fucP",498.285,441.348,500.903,443.897,599.563,447.944,499.096,473.026
"fucI",1731.6,1541.2,790.534,632.298,2170.36,1603.89,772.955,771.534
"fucK",1490.64,1396.11,813.071,633.097,1947.05,1476.12,755.885,786.471
"fucU",3760.45,3551.72,3379.26,2238.13,3893.13,3619.22,3449.77,2230.61
"fucR",3869.49,4336.13,3436.04,3360.52,4733.65,4395.79,3086.64,3270.86
"rlmM",1299.6,1418.47,1166.39,1248.55,1491.17,1521.17,1239.24,1296.65
"ygdD",2313.92,2772.3,1760.56,2027.92,2575.47,2394.95,1749.1,2185.84
"gcvA",1524.71,1722.53,1720.42,1733.37,1581.27,1731.47,1659.11,1917.56
"gcvB",16249.3,15559.7,17238.9,15663.1,15308.7,13281.7,15480,14899.5
"ygdI",2116.72,9082.59,2109.89,14548.8,1551.89,8915.77,2168,16084.2
"csdA",1828.69,2177.77,4168.82,2789.88,1990.93,1883.49,3512.2,2672.88
"csdE",1990.19,1718.94,2605.08,2166.06,1690.6,1668.1,2250.85,2093.92
"tcdA",1796.22,1846.97,1378.48,1369.77,1812.6,1740.55,1258.97,1466.61
"mltA",1075.15,856.838,851.616,929.555,1050.66,877.243,629.1,804.47
"argA",625.049,641.969,569.902,789.405,596.26,558.901,506.296,810.576
"recD",863.846,1050.5,1545.97,1288.85,1007,941.447,1353.95,1219.15
"recB",1537.93,1555.85,2031.74,1790.61,1523.91,1405.47,1835.38,1716.61
"ptrA",1385.87,1543.38,1108.86,1313.97,1430.05,1453.75,1037.84,1266.41
"recC",1337.6,1111.5,791.691,791.171,1357.49,1242.11,699.383,880.471
"ppdC",642.471,625.656,486.096,430.681,648.471,592.461,377.295,493.346
"ygdB",694.999,746.794,626.667,595.012,800.443,722.221,603.055,622.589
"ppdA",320.494,314.087,318.152,302.115,334.519,308.699,254.115,287.3
"thyA",6109.32,6430.3,5808.47,5891.17,5874.84,5853.9,5583.43,5709.99
"lgt",5163.6,5271.22,4012.7,4430.35,5077.76,4716.25,3558.76,4135.22
"ptsP",4553.53,4813.1,5050.21,5072.81,4621.95,4741.97,5027.99,4763.25
"rppH",10333.2,10558.5,9955.4,10060.6,10321.6,10710.7,10021.2,9712.6
"mutH",499.272,583.223,953.848,635.678,526.864,575.932,914.547,604.201
"ygdQ",546.36,559.008,422.647,434.638,589.944,504.921,374.922,480.961
"ygdR",1729.07,4054.4,1936.03,8368.4,1940.16,4545.56,1877.19,9002.63
"tas",6961.47,6908.97,6250.13,4956.63,7126.17,6814.72,6360.15,5155.04
"lplT",802.689,851.346,513.195,540.971,899.618,760.922,523.221,625.847
"aas",1804.18,2095.4,1154.6,1256.82,2230.6,2207.41,1131.31,1414.39
"omrA",551.446,606.606,182.95,601.101,427.785,636.722,189.719,660.209
"omrB",1202.48,2053.46,409.196,1128.77,1256.87,2130.22,312.782,1273.13
"galR",1707.07,1922.81,1682.55,1742.7,2039.64,1870.11,1609.87,1827.81
"lysA",814.542,1941.26,246.509,635.499,638.206,1780.94,199.768,682.444
"lysR",661.515,686.646,749.591,572.797,711.826,611.149,591.319,617.024
"ygeA",1613.44,1943.1,1384.95,1328.28,1978.09,1865.6,1185.3,1356.28
"araE",464.939,425.119,387.596,337.275,461.971,410.573,363.922,378.671
"kduD",979.039,892.609,722.989,695.727,1059.95,955.94,703.63,747.465
"kduI",740.273,765.529,560.398,546.349,953.506,779.82,453.504,585.394
"yqeF",2790.59,2895.76,2664.46,2714.3,3326.3,2851.24,2845.03,2646.74
"yqeG",2476.75,2393.54,3224.26,3192.83,2492.33,2125.14,3085.97,2948.37
"yqeH",195.006,222.596,133.596,157.279,226.008,194.072,83.4726,172.098
"yqeI",248.944,264.944,227.098,234.042,238.581,216.74,178.246,220.149
"yqeJ",169.121,210.721,179.545,160.514,168.167,152.721,115.846,162.869
"yqeK",19.5278,19.5923,19.3179,15.5025,19.3868,16.1427,16.1427,17.9328
"ygeF",21.1647,17.1175,19.7514,15.6173,16.9931,17.2123,14.1494,16.9695
"ygeG",21.0163,17.4604,15.9532,14.2072,16.9501,15.4917,15.9476,17.0623
"ygeH",33.6308,34.8989,31.8455,30.07,37.4755,29.2978,34.2268,31.8196
"ygeI",24.0978,17.8076,17.3352,19.2913,19.5357,16.3955,15.8828,17.9674
"pbl",12.8225,11.3556,11.328,11.4921,11.2588,10.7047,10.0877,10.791
"ygeK",24.1274,19.4338,19.9933,20.9085,20.8832,18.8932,16.3655,25.658
"ygeL",61.617,63.4212,77.4323,55.7908,67.1996,62.1012,54.1519,60.0881
"ygeN",50.104,49.217,85.5956,43.812,46.4607,39.9928,50.9849,42.2947
"ygeO",141.482,126.022,308.114,126.904,129.971,95.48,181.833,121.596
"ygeP",158.846,199.221,331.438,158.238,177.764,140.096,195.452,168.589
"ygeQ",522.133,430.784,724.342,415.473,455.437,389.059,516.9,410.74
"xdhA",698.221,596.895,458.346,351.971,699.898,575.405,426.891,405.774
"xdhB",897.27,802.026,638.581,506.275,970.539,787.756,574.294,546.681
"xdhC",454.096,476.766,411.763,314.511,598.592,466.126,359.846,357.808
"ygeV",1278.66,1187.57,772.92,861.494,1570.34,1319.25,669.221,959.03
"ygeW",444.233,385.658,338.389,334.184,445.199,359.561,348.296,356.584
"ygeX",281.878,275.787,276.415,225.584,262.953,270.164,223.075,243.484
"ygeY",353.072,299.311,287.678,272.471,318.079,282.747,297.282,276.211
"hyuA",163.87,130.068,157.833,123.972,136.301,133.897,130.175,135.622
"yqeA",365.6,395.221,452.727,337.53,424.011,407.437,391.511,395.796
"yqeB",784.771,838.087,539.013,540.742,1072.97,888.273,531.642,586.253
"yqeC",907.332,924.631,559.748,612.058,1234.86,1058.74,500.596,629.807
"mocA",1290.16,1305.72,966.272,819.283,1361.03,1122.58,849.999,915.745
"ygfK",95.4861,78.2793,71.9354,74.5425,98.9376,71.7252,73.9345,84.5363
"ssnA",157.37,157.544,181.195,130.791,158.346,143.02,154.62,144.482
"ygfM",298.31,311.714,301.566,258.481,321.379,270.499,291.655,274.713
"xdhD",1806.58,1416.43,1324.11,1407.64,1597.16,1344.27,1133.37,1577.33
"xanQ",173.339,164.664,115.156,101.846,140.978,130.394,116.851,118.849
"guaD",862.494,918.954,762.494,625.501,940.829,843.248,686.508,685.139
"ygfT",144.453,130.918,147.596,102.346,113.462,106.854,103.906,113.481
"uacT",95.6276,57.7051,69.1761,63.4529,75.6871,63.6164,75.8948,65.2698
"idi",762.047,753.737,1136.3,1000.65,654.596,752.666,1212.13,1024.56
"lysS",9791.33,9396.72,9132.76,9422,9336.52,9287.6,9317.25,9254.84
"recJ",3009.79,2888.87,2875.45,2841.37,2910.92,2923.16,2977.93,2842.69
"dsbC",5940.05,5894.1,5730.53,5350.56,5951.72,6065.59,5789.97,5502.97
"xerD",4139.34,4691.15,4277.35,4109.51,4492.21,4594.23,4326.24,4282.06
"fldB",2056.81,2200.43,3620.02,2692.31,2239.85,1990.8,3523.55,2381.98
"ygfX",2756.43,2664.77,4014.5,3234.78,2683.13,2239.38,3963.67,3164.42
"sdhE",5247.59,5116.75,7499.15,5884.3,5278.28,5003.38,7344.51,5690.73
"ygfZ",9512.6,9989.02,10279.1,9379.38,10647.5,10129.8,10191.5,9092.35
"yqfA",778.112,684.468,831.073,734.405,727.413,698.06,849.043,834.846
"yqfB",2472.81,2889.78,3617.18,2914.91,2669,2700.29,3426.04,2704.66
"bglA",4295.94,4838.35,4974.66,5027.63,4682.11,5114.3,5054.31,4967.76
"ygfF",1451.3,1332.1,1251.39,1119.79,1315.9,1148.51,1256.59,1258.78
"gcvP",11887.8,11698.2,8582.93,8244.6,11985.1,11280.1,9104.47,8524.91
"gcvH",16835.9,17238.3,12418.5,11639,17096.7,17080.1,13197.7,12313.9
"gcvT",15715.5,16048.2,12956.1,10808,16323,15889.8,13328.7,11120.7
"ubiI",2493.22,2588.79,4685.4,2992.78,2685.89,2375.99,4362.04,2885.25
"ubiH",4918.37,4689.58,6781.1,4870.32,4719.17,4546.39,7002.22,4863.18
"pepP",8916.07,9190.97,12888.7,9145.38,9232.07,9094.47,13628.1,8985.94
"ygfB",9296.03,9201.88,11454.3,9123.43,9323.24,8955.76,11265,8951.78
"zapA",8320.8,8619.89,7420.73,6269.12,8639.22,8744.18,6897.5,6481.1
"ssrS",16504.2,14285.2,13670.3,16205.2,16994.5,17741.6,18099.8,16730.5
"fau",382.555,343.043,515.096,356.346,337.682,275.346,409.369,343.71
"sibC",696.221,518.756,494.238,440.868,654.37,522.065,347.83,476.499
"serA",3467.45,2960.53,2531.5,2235.14,2914.29,2726.61,2286.24,2480.22
"rpiA",7403.57,7033.5,10554.1,8350.97,7341.21,7384.09,10614.2,8373.83
"yqfE",235.294,236.47,240.777,239.811,239.443,235.497,241.641,235.492
"argP",3312.11,3184.26,1989.99,2254.27,3446.6,3314.14,1896.1,2304.79
"argK",223.721,233.078,266.534,199.713,234.838,236.43,252.849,215.476
"scpB",200.082,177.506,191.771,146.706,180.774,177.944,172.046,169.128
"scpC",236.652,206.765,233.607,187.471,217.84,210.909,228.421,198.472
"yggE",9494.07,9880.46,11609.5,13351.5,9332,9628.64,12223.6,14009
"argO",1150.19,1446.3,1415.86,1099.08,1434.94,1383.32,1268.69,1110.3
"mscS",5270.72,6086.1,16283.4,8980.28,4583.63,5393.13,15655.4,8849.47
"fbaA",19078.6,18826.5,18582.2,18570,18928,19275.2,19081,17877
"pgk",18365.5,18417.7,15701.5,16249.5,18135.2,18204,16370.3,16156.3
"epd",9345.04,9953.24,6612.35,6888.36,10601.8,9975.39,6920.24,6984.87
"yggC",2508.32,2382.55,2805.24,2215.12,2333.73,2358.05,2908.08,2450.64
"fumE",2639.35,2434.68,3278.04,2519.98,2333.77,2344.06,3177.18,2420.85
"yggF",261.72,271.337,243.685,204.768,260.971,251.004,257.306,219.429
"cmtA",187.992,182.221,190.24,171.917,202.096,167.807,181.37,189.801
"cmtB",126.221,101.705,68.7253,71.1575,129.971,87.8131,47.189,71.4513
"tktA",14830.3,14316.9,16278.8,16422,15833.1,15111,15897.8,15943.5
"loiP",2391.12,4972.7,3580.98,11605.6,2659.39,5196.48,3258.24,12554.9
"speB",1931.98,1784.64,1628.9,1987.85,1902.24,1851.22,1599.27,2067.85
"speA",7671.24,7752.17,7199.81,8254.48,7746.45,7800.08,7179.15,7971.58
"yqgB",4053.3,4906.83,4857.72,5804.07,5048.64,4880.6,4213.55,5214.57
"yqgC",453.123,368.414,405.172,473.556,393.596,361.471,359.579,395.836
"yqgD",111.195,67.6129,68.8474,56.6206,57.423,55.7729,59.374,66.6858
"metK",6847.17,6189.29,10637.9,8484.1,6443.04,5824.92,10257.9,7924.86
"galP",807.642,1213.8,776.128,3961.72,790.471,1386.11,812.549,5328.46
"yggI",467.857,386.826,900.262,591.257,404.711,356.623,703.99,612.148
"endA",213.202,239.279,313.774,483.159,201.169,213.175,228.62,630.245
"rsmE",3383.16,3788.4,4799.02,3999.44,3758.17,3457.63,4552.36,3807.6
"gshB",6891.01,6602.18,7017.35,6551.34,6653.75,6551.38,7448.03,6300.95
"yqgF",2404.29,2104.16,1838.89,1875.85,2154.63,1920.97,1632.53,1911.63
"yggR",265.933,243.846,242.833,194.971,310.971,231.661,188.428,211.543
"yggS",2651.41,2337.42,3309.31,2825.15,2625.34,2341.08,3130.08,2711.85
"yggT",5100.96,4763.67,5553.92,5091.54,4905.51,4611.05,5444.34,4859.02
"yggU",6647.65,5949.44,6425.48,5937.54,5869.74,5793.06,6216.09,5581.91
"rdgB",3969.01,3594.09,4087.58,3570.7,3599.18,3032.71,3631.45,3457.07
"hemW",1511.55,1491.22,2019.45,1717.97,1597.74,1332.4,1863.22,1700.52
"yggM",183.416,209.264,317.075,267.873,190.019,228.342,283.21,243.584
"ansB",454.967,573.185,655.523,453.297,577.096,484.862,568.525,510.308
"yggN",2177.55,2310.95,3997.2,2710.49,2157.91,2068.12,3873.05,2761.67
"yggL",7957.44,8231.7,11408.4,8175.42,7991.47,7960.84,11686.8,7929.97
"trmB",3371.56,3361.35,3444.44,2894.05,3347.78,3148.4,3265.1,2938.57
"mutY",2044.35,2866.22,2920.15,4491.87,2498.11,2477.45,2307.7,4753.32
"yggX",5350.78,6140.41,6796.34,8373.88,5723.73,6244.84,6350.54,8860.75
"mltC",1654.29,1838.8,1839.21,3003.05,1606.58,1598.85,1616.42,3659.46
"nupG",699.086,800.971,634.583,1708.21,919.694,917.357,534.935,1794.73
"speC",1075.42,1083.72,1178.01,1628.88,958.473,949.749,994.174,1382.72
"yqgA",315.481,288.424,312.559,321.727,285.539,260.935,279.991,332.213
"yghD",287.729,289.789,335.337,290.557,304.578,270.61,318.804,294.478
"yghE",180.67,143.682,160.221,144.179,144.179,150.889,181.289,138.221
"yghF",193.29,212.001,186.761,134.911,222.971,209.592,190.71,121.168
"yghG",329.426,265.455,211.2,106.868,341.653,293.054,160.696,124.489
"pppA",592.683,535.11,417.086,210.357,687.971,587.964,400.912,250.047
"glcA",532.578,681.439,315.164,874.187,452.721,447.191,344.751,883.346
"glcB",6187.4,6791.41,6612.36,10422.7,4992.71,5493.92,7236.78,10887.7
"glcG",7769.4,9031.35,7770.79,12048.9,6483.37,6496.53,8777.28,12137.4
"glcD",6422.78,7964.49,4975.52,8124.09,5960.26,6403.19,6474.41,8602.75
"glcC",1770.37,1849.75,2615.97,1523.95,2349.99,2135.11,2773.01,1632.4
"yghO",158.101,108.486,152.319,123.05,118.414,111.461,128.985,115.841
"yghQ",176.118,176.141,188.674,206.884,178.455,172.605,181.233,200.288
"yghR",253.405,244.247,185.65,194.72,225.268,224.471,197.373,194.696
"yghS",189.379,186.956,152.018,136.299,208.599,188.015,203.654,137.119
"yghT",128.014,134.274,120.835,111.459,121.743,125.022,134.636,87.9306
"pitB",122.9,115.882,106.114,113.238,122.559,112.866,128.846,99.0542
"gss",680.575,816.683,1962.9,1193.7,776.742,787.4,1731.75,1134.28
"yghU",3711.97,3972.18,5294.12,4352.88,3453.78,3561.33,5703.99,4628.86
"hybG",688.522,746.529,859.242,705.07,796.828,666.229,802.007,722.222
"hybF",471.534,434.307,526.172,376.352,500.661,470.071,498.315,418.873
"hybE",1276.54,1407.13,1457.71,1125.76,1516.5,1385.66,1530.81,1210.97
"hybD",1730.77,2056.94,2268.91,1624.85,2412.99,2179.34,2386.65,1746.88
"hybC",2687.05,2837.58,3166.22,2203.98,3349.77,3019.27,3617.16,2387.52
"hybB",1166.1,1264.97,1289.95,906.375,1666.56,1399.23,1420.91,997.152
"hybA",1629.35,1537.82,1885.29,1302.73,2089.07,1742.43,2143.94,1356.09
"hybO",1575.79,1515.95,2285.12,1438.16,2065.9,1654.36,2449.6,1490
"yghW",160.086,155.988,208.24,156.903,151.961,119.543,160.522,164.445
"gpr",4282.42,4244.38,3291.43,3371.55,4748.1,4532.28,3509.61,3487.16
"yqhA",4649.61,4832.33,7403.71,7280.68,4795.96,4961.01,6807.92,6904.5
"yghA",1743.78,3294.36,3032.26,10462.1,1282.58,3334.12,3309.88,11824.8
"exbD",2750.25,2492.81,2734.87,3068.1,2151.42,2320.85,2292.74,2753.65
"exbB",916.346,1120.11,1288.61,1347.73,872.154,893.01,1063.47,1211.17
"metC",953.653,944.893,762.887,676.249,972.096,922.184,773.471,737.662
"yghB",966.815,1003.48,1275.51,1035.43,1004.49,919.354,1106.01,843.234
"yqhD",4416.21,5032.51,2927.21,2612.41,4729.75,4361.82,2571.74,2598.97
"dkgA",5441.83,5350.35,6518.03,4678.62,4757.58,5107.52,7376.38,5347.93
"yqhH",290.254,299.471,288.971,398.846,271.842,255.067,233.209,458.121
"ftsP",2768.6,2204.92,2622.46,2024.49,2695.22,2317.64,2607.8,1944.6
"plsC",3568.31,3358.88,3176.53,2844.8,3720.34,3193.9,2901.3,2776.09
"parC",4187.8,4068.85,4018.05,3864.13,4238.89,4001.35,3958.42,3679.07
"ygiS",4493.08,4764.84,4107.05,3447.61,5615.49,4590.31,3870.68,3518.46
"mqsA",1259.2,1242.66,1317.02,1116.54,1256.96,1184.54,1211.48,1158.09
"mqsR",2117.78,2034.41,1907.65,1840.26,2050.89,2004,1708.6,1844.51
"ygiV",2974.71,3247.6,3064.66,2075.48,2834.33,2747.36,3345.84,2420.92
"ygiW",14450,14100.3,16055.2,11798.8,11262.6,12185.7,17652.9,12731.7
"qseB",821.369,932.129,667.129,642.165,977.113,892.323,549.616,669.635
"qseC",750.971,825.221,579.604,615.049,872.315,832.589,572.971,632.165
"ygiZ",139.751,122.553,115.694,272.304,99.1852,119.135,89.3617,288.743
"mdaB",3856.47,4473.36,5449.47,4611.79,3997.82,4398.87,5033.04,4546.34
"ygiN",4497.13,5095.56,4834.48,4437.46,4843.57,5061.11,4735.47,4364.89
"parE",3337.94,3164.72,3760.35,3204.49,3360.45,2861.89,3663.07,3053.83
"yqiA",3736.66,3510.6,3868.87,3068.32,3884.31,3090.49,3798.12,3034.73
"cpdA",5768.22,5809.56,5950.1,5034.17,5963.79,5281.38,5982.42,4967.13
"yqiB",5536.26,4786.62,4777.52,4027.21,4836.47,5045.35,5244.48,4043.68
"nudF",4535.27,4868.48,4605.97,3621.07,4563.51,4283.87,4224.53,3917.53
"tolC",12840.7,13318.9,13804.3,13166.3,12640.5,13145,13570.8,13396.9
"ygiB",8570.32,9111.79,7946.68,9247.88,8672.75,9574.45,8475,9592
"ygiC",7372.49,7664.73,6690.31,8030.82,7492.13,8339.5,6861.6,8469.03
"ygiD",401.524,426.378,498.518,374.583,454.199,393.139,400.244,396.782
"zupT",2407.27,2589.47,2229.34,2011.38,2657.89,2664.67,2103.15,2103.03
"ribB",4286.39,3969.04,2391.97,2165.79,4574.26,3636.17,1977.29,2086.81
"ubiK",6358.05,7044.02,8884.07,8883.9,6326.34,6604.25,8398.26,9052.62
"ygiL",195.867,173.478,141.309,96.4395,189.971,149.574,122.574,94.5605
"yqiG",118.095,93.2348,155.844,107.237,105.275,101.231,120.364,96.0215
"yqiH",119.647,97.9324,113.19,89.6117,98.9659,78.1916,75.8445,80.5748
"yqiI",100.07,109.033,122.037,92.028,91.3123,109.505,103.448,86.8929
"glgS",5633.18,6401.26,5855.55,5295.31,5014.33,6944.04,7140.97,5967.59
"yqiJ",267.471,349.786,385.022,537.254,242.154,335.721,271.824,437.419
"yqiK",161.778,176.509,213.435,249.34,157.155,175.733,159.649,235.493
"sibD",7936.03,6529.1,3502.47,4502.04,7001.01,7042.22,4349.05,5003.35
"hldE",2214.68,1693.72,2263.78,2141.36,1863.85,1749.83,2348.72,2118.76
"glnE",2843.79,2930.73,2002.6,1810.11,2984.89,2625.22,1854.29,1998.93
"ygiF",5608.02,5948.79,4047.95,3888.31,5949.39,5999.77,4140.28,3989.83
"ygiM",2114.83,3933,4470.98,8204.63,2139.22,4688.82,4916.68,8623.89
"cca",2533.39,2843.12,3339.88,3979.41,2580.41,2727.79,3701.65,3970.76
"bacA",1365.85,1321.72,1754.21,2698.6,1445.23,1279.9,1637.65,2772.8
"plsY",1706.98,1254.95,1055.48,1181.12,1567.81,1296.43,906.346,1204.83
"ttdR",124.846,119.272,135.7,124.622,110.06,107.009,139.857,128.423
"ttdA",96.2997,85.8201,101.948,78.1309,93.9794,94.2449,93.3999,79.5015
"ttdB",136.782,133.318,158.162,144.711,138.415,147.308,183.772,145.792
"ttdT",151.55,176.378,167.499,182.159,180.517,181.822,195.853,173.359
"tsaD",1940.45,2022.11,3465.86,2735.34,2000.28,1674.61,3090.93,2501.22
"rpsU",17666.6,17939,23568.2,21730,17784.6,16956.6,21998.3,21234.2
"dnaG",5194.49,5505.5,5193.22,4360.31,5042.39,4774.98,4314.15,4398.8
"rpoD",12049,11941.3,9085.96,11452.1,11279.6,11717.9,9092.61,11837.9
"mug",2341.29,2580.01,3956.8,2816,2294.84,2211.79,3515.87,2659.15
"nfeF",1289.52,1446.89,1746.5,1152.01,1443.76,1297.26,1552.5,1198.52
"nfeR",2929.1,2595.04,2458.47,1811.68,2823.59,2560.91,2490.32,2093.19
"aer",546.595,589.762,729.842,610.458,540.943,593.883,841.545,604.067
"ygjH",1263.97,1287.12,630.721,804.735,1622.82,1381.4,550.97,838.869
"ebgR",1271.3,1185.58,1302.06,1126.57,1241.94,1155.26,998.939,1007.26
"ebgA",584.721,361.192,214.84,209.189,581.614,435.697,177.613,243.32
"ebgC",507.668,458.024,181.824,198.552,650.513,415.234,123.221,217.838
"ygjI",477.978,472.802,183.068,210.58,679.492,483.554,169.854,233.319
"ygjJ",147.636,105.368,82.5736,66.4037,118.971,94.6983,72.8477,63.8814
"ygjK",238.601,196.094,180.167,147.095,269.207,207.343,177.303,162.116
"fadH",1073.07,1537.94,709.096,993.199,1330.54,1550.87,688.575,1166.49
"higA",971.741,996.591,1305.59,895.946,906.721,857.138,1100.04,806.239
"higB",565.018,611.153,751.615,532.721,610.394,495,559.219,492.148
"rlmG",624.001,770.27,1325.47,1105.61,698.283,574.206,1057.94,983.205
"ygjP",827.61,782.997,1256.57,943.132,738.234,698.89,1088.01,824.471
"ygjQ",188.047,188.628,220.314,194.905,189.313,168.718,187.575,207.173
"ygjR",3930.31,4161.16,3079.08,3259.95,4345.18,4061.21,3265.9,3542.97
"sstT",2461.72,2073.36,1398.57,1493.35,2868.61,1935.85,1014.35,1664.07
"ygjV",264.198,206.045,248.233,188.871,206.974,177.125,170.71,207.204
"uxaC",3013.71,3087.42,2204.76,1896.81,3857.19,3144.76,2130.78,2110.57
"exuT",1436.34,1055.61,923.865,737.141,1340.29,1111.44,865.565,889.867
"exuR",4635.53,4849.67,5921.3,4537.71,4802.67,4761.17,5707.89,4338.64
"yqjA",1739.79,1870.93,1944.23,2099.64,1721.16,1866.78,1698.79,2167.68
"mzrA",1471.13,1356.1,1365.84,1331.97,1410.1,1372.85,1304.57,1396.31
"yqjC",11529,13464.5,10968.1,11772.9,11924.1,12848.7,11821.7,13443.3
"yqjD",16515.4,17694.1,16033.3,17554.1,15054.4,16935.1,17735.9,19225.5
"yqjE",5567.6,4100.92,4109.81,5073.85,4035.21,4570.53,4787.12,6074.04
"yqjK",6674.55,6136.4,6427.85,6743.1,5341.6,5964.29,6929.01,7851.8
"yqjG",1387.25,1405.19,861.251,968.462,1397.29,1351.8,848.864,1126
"yhaH",1612.91,1742.28,2101.86,1429.78,1671.95,1628.77,2079.32,1462.51
"yhaI",203.975,153.212,120.573,128.475,155.091,156.225,111.843,122.702
"yhaJ",1901.85,1848.97,1626.25,1669.77,2027.7,1943.73,1477.53,1588.85
"yhaK",517.017,529.608,771.203,539.416,514.334,497.846,631.827,579.971
"yhaL",3462.35,4521.18,3089.47,2944.96,5032.8,4135.33,2791.88,2995.6
"cyuP",526.742,460.944,1305.01,1382.85,506.096,467.785,1344.35,1637.68
"tdcF",994.705,976.971,582.455,505.345,1220.1,955.557,563.014,532.59
"tdcE",1030.51,857.971,397.308,393.596,1290.35,869.721,375.738,429.78
"tdcD",632.496,660.41,511.18,400.53,854.157,657.997,384.025,425.987
"tdcC",799.089,739.452,670.524,539.545,982.494,788.552,498.778,577.988
"tdcB",754.251,760.096,562.968,578.229,1010.26,825.348,419.657,551.221
"tdcA",431.084,375.898,375.61,488.096,430.717,361.357,383.996,418.444
"tdcR",19.3824,16.8229,16.2339,15.8329,17.0194,12.3274,12.8786,14.9976
"yhaB",85.8694,80.1362,154.724,102.535,74.7462,73.4326,100.732,111.494
"yhaC",81.9448,75.395,140.56,79.8821,56.3343,55.8969,104.957,80.3797
"rnpB",26835.2,26364.9,27684.8,26982.8,26092.9,26676.1,27941.6,26966.2
"garR",6991.59,6628.09,1361.78,1485.62,7686.74,6648.92,1633.2,1500.39
"garL",6346.74,5246.24,452.784,681.508,7101.71,5821.07,410.971,899.36
"garP",3240.72,3017.07,220.771,452.109,4404.97,2921.97,235.19,544.693
"garD",3751.92,3213.62,549.888,654.325,4407.58,3468.13,566.298,777.402
"prlF",2388.11,2845.18,3020.78,2413.32,2797.27,2535.63,2630.62,2164.74
"yhaV",1774.66,1398.99,1346.4,1330.73,1496.68,1479.06,1353.2,1166.51
"kbaZ",830.961,660.7,257.608,333.619,1060.97,706.357,254.119,380.897
"agaV",898.958,770.131,297.695,325.004,1050.19,755.696,241.909,364.596
"agaW",475.116,443.805,233.425,200.04,604.545,417.128,169.993,265.562
"agaA",669.905,465.145,330.499,358.405,686.187,591.321,344.244,376.829
"agaS",302.971,230.195,106.453,153.556,341.717,266.616,109.838,175.872
"kbaY",269.265,250.254,141.866,182.346,308.195,264.596,171.316,202.833
"agaB",112.346,90.3348,65.7577,62.4719,111.471,80.4031,68.1837,63.7379
