"","1770","1770 | 1","1770 | 2","3570","3570 | 1","3570 | 2","0","0 | 1","0 | 2","270","270 | 1","270 | 2","570","570 | 1","570 | 2","870","870 | 1","870 | 2","1170","1170 | 1","1170 | 2","1470","1470 | 1","1470 | 2","1770 | 3","1770 | 4","1770 | 5","2070","2070 | 1","2070 | 2","2370","2370 | 1","2370 | 2","2670","2670 | 1","2670 | 2","2970","2970 | 1","2970 | 2","3270","3270 | 1","3270 | 2","3570 | 3","3570 | 4","3570 | 5"
"rdgC",8.156771073,8.967852223,10.07258728,9.502992818,9.860183215,8.354707221,10.47678892,9.256732008,9.051857991,9.482393364,9.10040329,9.33709583,9.669115344,9.386439844,9.781955958,10.01831478,9.155804678,10.37244007,10.2330013,9.699148569,8.613054627,10.29126839,8.715380678,9.722265633,9.350760488,9.330595715,9.969347566,9.566590389,10.41964015,9.203426124,10.2881752,9.840257546,9.844858503,10.20205219,10.30575469,9.388636532,10.37343341,9.911890258,10.32039376,10.21686786,10.46790593,9.938314926,9.295944649,9.381499651,8.839148723
"mak",10.34551994,10.69276745,10.6386092,10.42344059,10.41561531,9.762466796,11.2787278,10.89703694,10.84218093,10.28664561,10.55381375,10.49193456,10.72057283,9.709527338,10.65236913,10.50434603,10.42786939,10.17991693,10.84328503,10.75003688,9.543885682,9.224463226,9.482621591,9.882216682,10.02128793,9.839658201,10.04308459,9.377125016,8.842442223,9.288631031,9.64564797,9.103476187,9.518648444,10.21788425,10.25330058,10.09234987,9.961937521,9.340024507,9.701237766,10.02102431,10.15972366,10.58345555,10.10474431,10.31270371,10.51898008
"araJ",8.237576021,8.839391882,8.393503941,8.257458281,7.385765538,8.332634017,9.176599063,8.852684377,9.112607231,8.789550408,8.926629722,8.964759535,8.973563982,9.377753177,9.00211339,9.443383859,9.28634734,8.623478962,9.955890376,9.51919857,9.769781674,10.62613968,9.610238095,10.05745945,9.141919107,10.32686056,8.155287284,9.762674619,10.73467876,10.6498996,9.701615767,9.497785782,9.626099365,9.34871176,9.741778122,8.322619927,9.412635551,9.493788111,9.771666242,9.46664689,9.323921477,9.392999036,8.338757729,9.020763025,8.261927619
"sbcC",9.150906189,10.25429103,9.684617174,9.899828116,9.381721406,10.14401991,9.957833686,9.361749591,9.576515384,9.317448821,9.583849919,9.498694561,9.232959623,9.460441389,9.386931969,9.110729271,8.816720649,9.685751505,9.535235494,9.606527504,8.76857651,9.659054365,9.123900036,9.626305499,9.706505374,9.485667766,9.955017873,9.756829601,9.345534758,10.39617244,10.04001372,9.528413875,9.451898203,9.454321074,9.701737513,9.324162341,9.98853436,9.744299769,9.657506515,9.664212926,9.946702116,9.467193678,9.134668306,9.265559635,9.164034368
"sbcD",9.378441775,9.402396174,10.04939192,9.504630795,9.950070792,9.082898618,10.00896204,9.836486945,10.02409612,9.849984424,9.585263282,9.754715334,9.6469873,10.84462746,9.961057487,10.01512195,9.883399194,10.41460617,10.31310532,9.997960474,10.50522923,10.49161012,10.79173034,10.98375597,10.01038665,10.61235188,10.3527678,10.48849828,11.08920494,11.396761,10.58899826,10.91205687,10.4165009,10.22757105,10.41689922,10.06088792,10.41945354,10.73990132,11.10308533,10.89838344,10.49850577,10.51997505,9.925070685,9.713793266,9.466268315
"phoB",8.763806728,8.951277788,9.631019958,9.191373544,9.452485152,8.566817649,10.60628354,9.77099916,9.515928512,9.771225398,9.242914139,9.375577418,10.04815253,10.42548786,11.16043095,10.13934283,9.874283954,9.823630878,11.31816985,10.39909543,9.3871914,9.95561361,9.948834209,10.16483091,8.847528264,9.667104661,9.504139092,9.581223915,10.57530957,10.29876078,10.27638211,10.17393792,9.766927618,10.09001331,10.10814133,9.260924973,10.61920818,9.842148296,10.67408346,10.60630665,10.45064646,10.26502015,9.046591903,9.06632221,8.794780342
"phoR",8.546777168,8.695484674,9.252179795,8.898715911,8.442851137,8.227385674,9.626880449,8.799097531,9.417135882,9.241093573,9.308667323,8.734985752,9.717630852,8.457277577,9.903352162,9.50067294,9.372906669,9.388388791,9.596892187,8.905524031,8.735956401,9.398312531,9.29797906,9.150120576,9.008880481,9.308699207,9.071834626,9.674310571,9.481193637,7.930456378,8.93305733,8.698479743,9.458935263,9.927633525,9.888825535,8.728431607,9.540406272,9.127656157,9.04922963,9.162836677,9.646023434,9.278038978,8.774108633,9.242374023,8.633217994
"brnQ",10.92332728,10.98401101,10.90098376,11.25328437,10.61922623,10.68934316,11.24369721,10.46305428,10.53084037,11.21444651,11.58525438,10.91628333,10.77429353,10.77357166,11.30984734,10.95283974,11.35678054,10.93325202,11.29187726,11.16145599,10.71489724,10.09047227,11.07148699,10.10122947,10.91022069,10.52759134,10.62199953,10.82399924,11.66140381,8.831411431,9.773273145,10.77184862,9.89794121,10.35538302,10.33243943,10.60685339,10.25146985,10.89933523,10.43641037,9.89495893,9.933118301,10.50897094,10.67570581,10.59910639,10.53021279
"proY",9.323365019,9.458605016,9.965751604,9.935600112,9.302234393,9.20412353,8.998715807,9.537148871,9.787303719,9.694025787,9.794180823,9.345289697,9.69688822,9.405260406,10.07195726,10.04289117,9.610698435,9.96134319,10.18924384,10.41866696,9.792379004,9.964411269,10.76020797,9.959498793,10.36057121,10.26773857,10.07575712,10.79896452,10.5057607,9.679334059,10.89728423,10.48672189,9.522240451,10.48652116,10.24924181,9.72003231,10.1321397,11.00228529,10.28001803,10.28359844,10.40968979,10.80134415,10.1115005,10.54523156,10.20578292
"malZ",9.66529296,9.143891433,10.1236097,10.15658783,9.770776221,9.620107521,9.688944039,10.04250742,9.810293354,10.17146833,10.38677845,9.362065906,10.18110546,9.988642073,10.18704926,9.943130212,9.795675048,9.814029323,9.839103034,10.01808364,9.667653881,9.990350099,10.62899965,9.717904951,10.12540535,10.52260917,9.83629741,10.01989428,10.03447671,9.856153055,10.31554984,10.17540868,8.784353093,9.944911134,9.978725662,9.629525522,10.10862152,9.499166021,9.550530596,9.50330566,9.700025987,9.459068743,9.293178991,10.30689678,9.60278416
"acpH",8.468833784,8.493287462,8.604822966,8.517233846,8.779608786,8.177975435,9.07807821,9.171306627,9.05067487,8.763167501,8.652742176,8.66746441,9.857813874,9.869191959,9.37965108,9.805798978,9.176264876,9.105843676,9.909673932,9.767230961,9.207605696,9.828101357,10.61961508,10.12678724,8.841053601,9.132746887,8.882758847,9.853143791,9.875922791,9.532285612,9.809368376,9.665459523,9.063403128,9.541537084,9.578564623,8.264650064,9.6572869,9.772765804,9.9799444,10.07440386,9.707804255,9.780068594,8.269935758,9.053986401,8.121796302
"queA",9.868514906,9.272125413,10.18960365,9.748163653,9.747099342,8.697703512,10.2809765,9.226021951,9.989762044,9.692268698,8.947289334,9.599092512,10.70241952,10.04625428,10.13699117,10.92912805,10.21956139,10.39198207,11.07036382,10.47598143,10.25830905,11.04860232,11.82843932,11.26775015,10.43538149,10.12468181,10.56429738,12.13893517,12.07242136,11.28694579,11.59018674,11.67380834,11.51650471,12.05665493,11.75982978,10.57928576,12.58302616,11.5453513,11.87811632,12.31570981,12.44153001,12.14227736,10.38619207,10.95198229,10.4686426
"tgt",14.17027938,14.03727112,13.8002367,13.91921771,13.55635967,13.50255452,14.17411334,13.65970882,14.30921986,12.92466888,13.3111296,13.14225874,13.32741258,12.49290544,13.6882697,13.38945253,14.15523323,13.30933089,14.00882184,13.84178563,13.16442503,13.58821005,13.81142723,13.53362628,13.87545848,14.38041645,13.83213051,13.81697071,14.48151773,11.50807888,13.44026555,14.3370508,13.72497548,14.4776523,14.38660384,13.93174862,14.63837474,14.27984477,14.21710468,14.31749643,14.45250777,14.13847579,13.76049382,13.61512822,13.71209298
"yajC",13.1182852,13.39881285,13.19906248,12.45538848,12.09027807,12.24626176,14.07757893,13.33510896,13.60644553,12.31409912,12.33665676,12.44368789,13.22726631,12.43817859,13.56120045,13.14404154,13.20725289,12.20757346,13.62003103,13.41698204,12.68511957,13.32470641,13.62930814,13.11577607,12.45501759,13.29547297,12.45596779,13.35185323,13.45992589,10.75454856,12.34274742,13.53888711,13.46921302,13.37279129,13.323582,12.64386401,13.2594175,13.86885068,13.52005758,13.71665152,13.52003817,13.89910112,12.19420821,12.21119102,12.05104338
"secD",10.62620292,10.93212371,11.12866688,10.69325719,10.31058656,9.828327483,11.80741996,12.03407917,12.55470095,10.7756531,10.56073078,10.95466845,12.3062353,12.04684272,12.71297313,12.69144666,12.35890925,10.38742461,12.51087716,12.71595423,12.34421216,12.62219245,12.91078486,12.67350298,11.14277114,12.97363565,10.50212519,13.08640382,11.91788012,13.06244465,13.23780417,12.93207846,12.74093503,12.91658007,12.92907925,10.06682389,12.9960067,13.32728739,12.98877148,13.43177928,13.22132597,13.30741218,10.61865894,10.80853394,10.40821547
"secF",12.76987946,12.10846824,12.22763912,11.9909542,11.69966766,12.06170121,11.99688916,12.53092516,12.69262086,11.70064854,11.85054624,11.64996273,11.01823589,11.6760501,11.4732003,11.15328415,11.05271906,11.64769298,11.57036371,11.92579587,11.33876719,11.87540947,12.74520532,11.89230054,12.0817527,12.16149158,11.97053057,12.41469869,11.93333993,11.8133535,12.71946584,12.40150837,11.41408789,12.24683629,11.67091643,12.16221966,12.61664819,12.79175315,12.22140052,12.73020315,12.20570451,12.74416608,11.91996967,12.05815806,12.2151625
"yajD",9.528539913,8.773440371,10.1398014,9.689075623,9.910738895,9.056242286,9.774758587,10.35273798,10.38015525,10.46726919,10.31714574,10.22747464,9.926963692,10.25094288,9.761771256,9.883144262,9.081643435,10.0228314,9.960690802,10.04442446,9.449662461,9.842359926,10.24301612,9.726083338,9.793299464,9.11468074,9.757113177,10.23998719,9.99580903,9.798730991,10.5175125,9.653674649,9.474295409,10.13613384,9.883933729,9.226501396,9.983852601,9.886522865,9.962225478,10.02136546,10.15401646,10.17827635,9.033519159,9.912351564,9.398800677
"tsx",13.74650712,13.44143409,13.58211101,12.57205334,13.34443443,13.35573821,14.15595567,14.2552754,14.03616688,11.68127958,11.60395561,12.09485394,10.8862157,11.07631078,10.49387037,11.35294503,10.07940242,11.3305783,12.10856175,11.08240735,11.86115847,11.48798513,12.89142528,12.49408039,11.66807887,10.54622983,12.14069292,12.98341272,12.86732444,13.20033346,12.91435231,12.88138027,13.34836307,13.869458,13.04605376,13.18932808,14.24239619,13.33506881,14.27108737,14.5484495,14.22692769,14.79028834,13.22095997,13.16346419,13.56262596
"yajI",10.72803938,10.97719491,9.552648061,9.804350467,9.96458424,10.37509064,9.602413136,10.53010514,10.38854762,9.433764979,9.765323557,10.18984274,9.64875142,10.03184292,9.983315388,10.14754539,10.54094837,9.877417993,10.39328329,10.23129387,11.09161874,10.07363691,10.15228916,10.34251536,10.1268675,10.66932215,9.697675434,9.274122326,9.55182648,11.58533607,9.644262524,10.22461599,10.6742,10.66475672,10.46799247,10.15836204,10.32317156,10.57616548,10.23709505,10.53151443,10.08629119,10.49027977,10.169406,9.809928515,10.1609517
"nrdR",11.52964736,11.82168735,11.90919526,11.28783236,11.16308518,10.43236985,10.64943632,11.50865398,11.66965034,11.79537325,11.87729977,12.20698046,12.0746191,11.46869515,12.49270277,12.58002641,12.41680332,12.08420313,12.14481131,12.55147926,11.7490343,11.37713717,10.99350276,11.76531575,11.87114966,11.57450473,11.68675244,12.49306876,12.25926141,12.45419444,12.23572289,11.68755271,12.21571594,12.14348203,12.630812,11.86208439,11.59965749,12.1974594,12.0729468,11.75635722,12.09637979,11.80721564,11.64439747,11.70921458,11.58542255
"ribD",9.788941547,10.95922965,10.58976299,10.15264976,10.25124244,9.518155146,11.74071793,11.21231032,11.63575057,10.55085499,10.74077631,11.15902932,11.74938782,11.29214684,11.90217291,12.10871161,12.21652819,10.70326012,11.96598059,11.95903511,11.26497756,12.0152114,11.12267148,12.21353398,10.8219537,12.29255071,10.53992944,11.98818203,12.47023571,12.51227493,11.94515779,11.80477893,12.13613142,11.98534556,12.25210629,10.35904904,12.09561887,11.72195388,11.99746972,11.89353814,12.07815847,11.99004295,10.35208187,10.92837391,10.40596705
"ribE",12.88430586,13.20411949,12.97053882,12.27807034,12.51961105,12.34507802,12.33889322,11.63794433,11.89568346,12.60825329,12.48375632,12.65869833,12.73860419,13.23201242,12.65729607,12.68243167,12.18720815,12.995842,12.62423794,12.8049624,12.07215647,13.39552803,12.50065648,13.0227592,13.25160912,13.14473018,12.96978222,13.22922729,12.99479497,13.74274736,13.4089928,12.96924087,12.62645951,12.68380669,12.94156532,12.86547522,12.65893412,13.69429955,12.71216857,12.73813394,12.75200596,12.67736709,12.70397732,12.38109819,12.36365577
"nusB",11.80489865,11.68290991,12.13929318,11.24820928,11.39843743,10.37236909,12.38583782,12.18523967,11.87371274,11.88150924,11.32970771,11.8276993,12.88386012,13.12738898,12.9550323,13.0958064,12.92265801,12.24808433,13.21740419,13.01145992,12.4241338,13.79024592,12.35879379,13.71354706,12.15115661,13.51796722,12.10707505,12.83793187,13.37482628,13.9587209,13.24547088,13.4597355,13.32035796,13.36766058,13.58193724,11.99727129,13.26735158,13.44947089,13.33563984,13.48518851,13.42268317,12.94281236,11.67294044,10.98552134,10.80364553
"thiL",11.36002504,11.44790151,11.54282731,10.53578026,11.15178786,10.34872758,11.4198794,10.99071555,10.83070249,11.19877935,10.7446367,11.27529237,11.31684684,12.14474247,11.1708652,11.77945545,11.44134878,11.72753949,11.58845956,10.87117483,11.66961567,12.09721876,12.12916445,12.12182182,10.98978251,11.6931781,11.55238221,11.5967513,12.333157,12.13641293,12.05475205,12.19866147,11.42199218,11.76883776,11.95273083,11.75716873,12.3032697,12.12077637,12.31635495,12.29084086,12.05910161,12.07570421,11.75339296,10.96022098,10.73254469
"pgpA",11.74806213,12.29040981,10.76897716,11.75093667,11.76444879,11.41199296,11.69171554,11.83890637,11.73681651,11.6551281,12.0153761,12.23588115,11.70046223,11.16272573,11.90468076,11.67003456,11.78121161,11.25949569,12.17697204,12.02823134,11.70892049,11.00841596,11.0841644,11.54327599,11.79528507,11.52058745,11.76209597,10.97805392,10.76268096,11.31576464,11.28369255,10.80028582,11.12481292,12.12873511,12.2413714,11.99753534,11.53451334,11.80126058,11.39813279,11.57093136,12.02480202,11.78866047,11.99689554,12.04647697,11.98440342
"yajO",9.13770312,10.24343561,10.46262747,10.07452087,9.970666293,9.386390131,10.59456578,10.65704482,10.62671302,10.28010697,10.53705915,10.79954106,10.82781573,9.782884168,10.68108955,10.25278287,10.57768385,10.1336904,10.48277524,10.65318056,9.7835275,10.06210399,8.974435244,9.839477319,9.863017248,9.875525013,9.777140234,10.11814444,9.350052414,10.05672672,10.17703417,8.430328409,10.09188949,10.09754939,10.24134245,9.563257717,9.796567289,9.300323138,9.548218633,9.577425313,9.974262462,9.305568449,9.667607732,9.929614814,10.092958
"dxs",11.28714812,11.8560714,11.85369349,11.30814227,11.44155241,10.9888069,12.71707389,12.60963043,12.4949781,11.34167068,11.44193922,11.84392289,12.02207867,11.47631618,11.89805248,11.82997891,11.67104794,10.92393151,12.21755766,11.98587924,11.15175301,12.10716556,10.14249172,11.9520791,11.45719485,11.79267539,11.01037727,12.06521565,12.50409209,12.38868778,12.22265548,11.76619002,11.79762104,12.05275979,12.38103888,11.01487936,12.3263821,12.34495142,12.28626987,12.24686536,12.27023523,11.85271135,11.25153723,11.33867014,11.1774045
"ispA",12.34055918,12.88484242,12.48957265,11.74021421,11.95446621,12.00470002,12.37040464,11.88363818,12.22864043,11.26647254,11.45509513,11.68604476,12.04131839,12.0557926,12.1437055,12.08372139,11.83214065,11.83713472,12.20019363,12.19578833,11.58534098,12.78432006,11.78961806,12.83329626,11.86438999,12.47302081,11.90099255,12.3313782,12.91919349,13.51886,12.40369641,12.48266264,12.06536674,12.2309512,12.83155937,12.11199498,12.73554562,12.5856724,12.76157455,12.88502734,12.71753755,12.60331156,12.00809345,11.7329236,11.40856866
"xseB",12.21113175,12.45726746,12.72358688,11.41805094,11.87862677,11.42586459,13.00907872,12.70958766,12.49046681,11.52146091,11.27874071,11.6294321,12.44668235,12.2317676,12.4750064,12.47704946,12.33761461,11.96179284,12.81981275,12.34397035,12.24159038,13.24209197,11.47074602,13.17605189,11.65345488,12.79420821,11.78167376,12.15989383,13.23458744,13.5890271,12.81767738,12.63623689,12.50888761,12.70717813,13.02930952,12.03981112,13.10160969,12.58788618,13.18892864,13.02759739,13.14345145,12.85030552,11.65332216,11.33415528,11.10372921
"thiI",11.03957118,11.07385132,11.46896694,10.40808305,10.73158664,9.473842189,11.58175961,10.90130307,11.16204284,10.50489123,9.898660992,10.77224387,11.19139932,11.34482514,11.65492021,12.07964543,11.66265177,11.59257618,12.06941838,11.49917571,12.08099089,12.39661566,11.77603575,12.76944551,11.2718683,12.34006971,11.74586303,12.56122631,13.33609265,13.1980061,13.13059001,12.8641605,12.47459734,12.67217477,12.87138529,11.80768655,12.84247657,12.62135271,12.99402399,12.59211504,12.77584377,12.48255651,11.26517153,10.82916331,10.68556571
"yajL",9.582665479,9.793429465,9.649173253,9.358112538,9.199405772,8.856618229,10.72608755,10.62521913,10.9352847,9.826375413,9.911223174,10.06822624,10.73104908,10.01125574,10.60785879,10.55204816,11.09242105,9.5730615,10.68496686,10.57885292,10.57157956,10.6490702,11.05128715,10.89402374,9.724913091,10.99938296,9.749195264,10.24485174,10.75951085,9.164863623,8.939174549,10.68779146,10.54125433,10.79118533,10.63618033,9.566575968,10.89559368,10.47624271,10.69384422,10.89931979,10.57666245,10.60556614,9.460697453,9.610143829,9.367376204
"panE",10.44316226,10.70254522,10.77170521,10.7567312,10.37838752,10.05922718,11.56025317,11.22915093,11.31090655,11.28986178,11.51719841,11.1797408,11.49014621,11.04575909,11.50586064,11.3368056,11.48652624,9.752387324,11.68668023,11.65023082,11.06778074,10.75153849,11.66807051,11.10076612,11.03137576,10.95020399,10.88545194,11.31353599,12.04060703,9.299957508,10.21226568,11.33937241,11.13748512,11.34577177,11.25813392,10.87994861,11.17126652,11.30967769,11.53875014,11.37644303,11.04268433,11.35596302,10.65184397,10.80319909,10.50767566
"yajQ",10.88022386,11.52049807,11.5583342,10.96377783,10.83622017,10.62501387,12.40620143,12.693036,12.70579126,11.30913451,11.27375786,11.36775595,12.02934318,11.50060072,12.31010737,12.27579636,11.96689633,10.99283891,12.713644,12.71000441,11.52442053,12.13109599,11.85373378,12.43871785,11.63751005,12.57684411,11.17644884,12.36633895,12.49830722,12.07316537,12.76588102,11.97467377,12.44608024,12.31806834,12.33532516,10.85695492,11.88811348,12.39075758,12.10829642,12.37569782,12.05204674,12.5875814,10.91130945,13.44620482,10.8227833
"yajR",10.09974678,9.480487433,9.743340823,9.074504464,9.257261001,9.501941751,8.617673189,9.582266494,9.570063786,10.04237365,9.958909926,9.273248962,9.803379637,9.895951378,10.03972452,9.836005887,9.899375099,10.47355425,10.07643213,10.47318151,10.10860023,10.02871997,10.8869533,10.30242543,10.53062054,10.63794068,10.43299751,10.79775957,10.33067476,10.31156333,10.93022976,10.65471192,9.479741938,9.91628462,9.993674481,10.13264737,10.06237217,11.03665178,10.33058557,9.903074296,9.91183949,10.43959683,9.541702412,9.959337016,9.900072584
