"","0","7200","14400","21600","28800","0 | 1","7200 | 1","14400 | 1","21600 | 1","28800 | 1","0 | 2","7200 | 2","14400 | 2","21600 | 2","28800 | 2"
"ygcW",8.26111929539382,10.8900030650762,9.41206051875878,9.89359503323076,12.8886755877411,9.09705947331173,10.2244302924321,9.42091898058441,14.9282996485377,9.51357499199035,13.0149261911897,10.7381417985599,11.4260586238667,9.96911234487674,12.0808134641563
"ftsP",1148.74438947585,1115.38836377602,1148.63966362744,1082.92636274823,968.104474261732,1415.43179808602,1156.80572344455,1053.06462516206,1067.58837811313,1246.06378905112,902.499472789624,735.178173364307,726.482641278055,807.723426246802,728.183028210059
"kefG",282.648162536018,288.189784939696,264.20565869586,258.095695812856,229.691096740906,312.459744702351,357.639656524924,408.120484118135,338.013076734183,294.286963479528,346.377373170875,376.620798162968,305.57427057445,364.74462296906,324.300621185827
"lspA",2307.48987153367,2367.66932652866,2500.81120120641,2419.18802835465,2193.42513432889,4115.66282733577,3055.69645171431,3113.11323851063,3106.94390736242,3371.88201334737,2531.83280303789,2539.04625123178,2263.68653684341,2541.38835813533,2475.27724692353
"nanT",19.0458059401634,21.9372808792097,19.7188281949985,20.7565526986991,26.126406430721,28.7531034933696,30.3976209418461,32.7195109558622,31.6303111779863,40.8225897643077,16.059386444112,18.5077307786742,22.0594258244386,18.1991029204838,17.4454223114806
"ttdT",72.5049462860333,61.8300415507702,70.9565909934749,74.3561681697329,80.9896220018799,64.4882690893783,72.9734000140521,67.5506523080128,72.8290265620599,67.331399229053,72.6787014971282,74.2096100498953,76.7329622172326,70.6090462688238,67.9308755568241
"mntP",269.363381072549,221.322025650624,117.535807155599,84.5928015567175,57.5618735410975,264.020191002542,248.812387365486,143.782404174962,116.887375758835,94.9794497461629,350.459902737645,211.814940926391,168.990317765612,105.641992563403,105.780029968789
"ydfT",28.6887818850012,38.117785515509,25.5461697211594,39.0970020200562,36.6166258084008,22.7304758596769,37.5038998445825,39.2363244471154,47.4074195747969,40.8512139057585,46.5348288154931,39.0085782191471,54.2441799164496,46.0200683763863,55.3738853084836
"matA",20.0056385642922,35.878280318502,22.0942355609303,23.7652997458792,27.7773791590153,15.33466302485,18.2754211399111,18.1723802305516,17.1581044489742,18.0560601052507,19.8223762918973,15.1286979880802,24.4592476990574,17.2056458313642,14.8853521045628
"yajD",959.487233845739,1096.94192321874,762.134375354457,743.011912476376,648.817535782351,305.888361760163,502.549848238162,384.443917332334,470.353822258518,372.777250754492,766.527938959718,669.101529096123,683.422805308037,631.999472925607,684.443917296813
"ecnA",168.277257284067,194.095176559964,175.052033163679,157.749398064514,97.8260497267915,315.614447688176,313.97024935742,289.964954347505,293.653677507807,308.094027644324,118.653790811837,135.58985536967,144.398083981192,160.344940312017,131.685768925245
"fruK",394.209322149516,241.10910680194,200.359051530662,193.090082338077,172.243033739948,154.04466644891,118.998715615156,129.521236179854,136.468810371089,122.046794017441,362.189549849535,369.796355444868,270.914242565134,223.207251560331,209.950784395573
"frdC",161.414185525915,129.932512353894,135.462038011804,122.090506792719,132.794492815697,167.297535079998,134.148303730991,125.334597801063,113.59246794481,141.148449225568,162.191579401318,134.978287038089,171.910264704295,142.327659835029,162.41261990434
"wcaE",8.54806187524321,8.11051174309341,8.17371722352776,10.0875220784162,8.15871247101192,10.8045563705886,9.89209949180517,10.1720603891683,12.8033343713487,9.21766789184325,10.1077299846085,8.20837089186384,7.69844154787219,9.31818318185541,9.91906930138143
"lptB",1417.94392053521,1308.94391739021,1234.48054078048,1304.87383716051,1238.3655349028,1665.95345669104,1953.05502408693,2271.63983412271,2570.88836423081,2751.3560805198,1206.6312948857,1677.77724554648,2031.05502489272,2416.59502501874,2384.03749391384
"yiiE",49.0474310674351,62.764046061302,59.0670512373143,39.2395843607346,51.7574202276059,53.8609831812771,48.3053186694489,56.4844335385721,70.4381667780317,44.8874800319741,57.8240215552191,48.6493540029827,52.768372206807,52.7937839297362,55.1819007763302
"yiaK",75.2786872664032,50.4447757482226,67.3591908934021,75.7999492834729,74.0170972477185,55.2482092369254,67.7210415054348,54.4758968928569,69.2692265552934,40.2799926784898,78.5660617116618,73.6794892236871,74.9600181914148,75.120426662667,67.7435098999054
"sdhE",414.055028368932,673.750774467749,464.695820499212,432.7608582581,503.049660124425,530.499472728898,714.66935368465,545.443917439382,586.943917433728,576.110707285695,533.943917137171,518.055430740757,522.388361632097,557.214592912644,564.517987198495
"yafL",52.9770198486941,48.4256068803312,45.7924954078475,43.5649438021954,41.5234008774541,43.0053381765303,44.7978182645033,41.9583382401044,44.9985911485381,39.9343337397754,50.8518134675697,43.2327147683347,48.4137872584374,52.0529608359149,51.7549993689395
"flgF",375.834315078745,313.599713238313,295.496540284953,250.151182682954,256.999472853219,109.398049138416,127.834152618526,93.6954900119267,88.7691823755171,96.9146630003173,157.11223144989,148.934605901436,156.646256319057,131.990613784993,110.524801498319
"cusC",47.4106988194614,48.9291343551348,41.9681786827175,41.3532625026076,39.9343337397754,63.741391236892,89.89450148545,108.297114001237,138.62248001586,176.943919300792,52.4935547524689,60.214132835343,79.7271929938286,75.0777098421425,74.34991743168
"eutQ",29.2802470256987,41.9014250469988,39.6294799469918,29.4787044872257,52.9812722596034,45.638861635558,44.5527667954165,46.5759561434447,44.5408745721651,41.2409381376137,35.2935675963544,40.6950312476202,39.1975824414185,32.9489335837541,30.1653643743272
"ybgO",41.6726971963976,39.57556354578,36.9099375628933,44.7816966286096,45.9613119277675,27.5983790534753,26.7454968925075,32.8321777143343,29.0592078152302,27.2065410002343,40.7646228696794,42.881642100544,37.8086334084486,42.2706593204921,45.94146545922
"lipB",767.969856090765,756.083613878043,670.272210642887,670.44040341778,802.241994037985,710.370677257191,719.574658306567,709.675549646999,736.361758051944,794.24372852026,970.833611450221,873.005169153123,894.513907127957,927.54774542582,848.105290936569
"lit",181.423923570434,189.968773247895,156.913598627228,175.682876617725,190.471351725596,151.798507935824,196.221695152731,156.255766056685,208.861601507604,165.072829931867,237.994537557398,197.57176462467,207.775477733918,188.499473151595,180.159619211071
"hsdR",239.268582504636,167.719081814995,203.957387298979,192.058288076857,196.814318196079,629.069478392622,585.772951492816,537.068125804071,517.117978050609,544.512125947924,565.826285278196,696.872635202459,583.34264041089,626.797416424242,591.002069892266
"lsrB",27.9863964455375,21.4272336551058,19.4309807426502,25.4579578019393,25.7487439363703,24.5931212175287,32.283406954199,22.00741653281,26.4071571298606,22.149903126559,27.5122753537421,27.3277011304002,22.7239607959256,23.5259997297011,23.7739851275247
"sgcE",114.158925131115,89.9019742748946,88.8151778296916,93.9888243747049,118.697856405788,86.8028610482117,87.9565271346163,74.5744157623594,95.668435335164,99.07047739458,113.980245423752,109.136003207102,108.769868621613,109.154273864953,118.743281847358
"ydeE",21.6535034950968,17.9819363384457,13.680158467283,18.6585784891882,12.52443725554,42.8134258265201,68.1132517280857,62.791840201931,62.131198122247,92.9725431997814,27.4373745649062,40.0939040703857,44.4772103599738,60.0342130869346,52.0516624280841
"preA",123.949345221867,98.5231704484692,95.8537404893627,79.587227977847,77.0899235930762,86.0965214136441,76.4447503266919,77.6584815763629,65.6666857502039,62.2978316803728,118.943478927866,101.240836877638,109.358292648899,89.2449988547584,99.9096777974099
"yagH",100.000129842166,57.3840713665157,82.814934288628,84.2891543727856,77.9545592103602,85.5697045958032,75.798287760243,82.778582444631,70.6447675388196,80.9564311417612,74.1370667698158,75.9989089458484,76.3891947819573,77.9390492720581,67.3391235113323
"ykfF",53.707563370066,50.6988506714596,46.5477725159688,51.14017463381,51.9174268632841,44.2163111246576,39.7121116062548,45.6372949980315,52.9031914425855,48.0197059799669,34.3021414221003,45.9750185301379,46.3053558657897,38.7395972725762,55.8385887656499
"ygeN",5.47177888126175,6.63555999897294,5.4597354672497,5.34265777128105,5.89951683534204,5.14290177243614,6.02616072137287,5.18547022362702,5.71449268057358,7.40624552400587,6.75222348436373,5.50476510669106,7.77238283616387,6.10676203027425,8.97149693221569
"narX",276.16677644838,233.538913777499,242.705500362084,236.066933581232,210.478461792132,159.308166017204,169.887723569273,140.430729393715,145.644950097568,151.29980007733,218.154436927873,187.760870837058,180.832807062958,170.854831000769,179.480964659389
"ycjO",38.4415523178163,40.4633993670521,50.0912125849001,48.013893953542,46.7122879044297,54.8653367952067,45.5713896646367,56.4892348380953,48.1182450518013,49.9073710681028,42.6130390413486,48.3011871150101,54.3512392473638,51.1753274009997,51.7196284909441
"nfsB",1141.05502584852,1426.72722701317,1295.16036843174,1080.55137374714,1401.63432918408,1321.93521492741,1779.20942470415,2037.57884387255,2789.94036610838,2877.27583736868,1769.27724486409,2051.91951771837,2701.4536426942,3225.13259501384,3699.76889323738
"talB",4882.93602184007,5502.77726963818,4857.66612717541,4804.10287536524,5147.63326730953,3296.83200759991,3648.84828197153,3462.25680032315,3426.99311957069,3553.62437889396,2750.16897952058,2977.91786984761,2762.96212438746,3108.33574789985,3226.72246597152
"pgrR",137.887725652359,132.521647876318,108.871696010512,116.522165879267,87.7839609368213,114.881744595641,131.607205716745,104.77542171363,117.734686945336,97.898641285739,163.954940693971,112.238773520041,128.971973330844,103.840911928881,114.735028113261
"ybdO",11.5900825916256,12.9945398113675,14.3022172505167,12.3423833682187,13.5237563009657,20.3392650513816,40.4630662250744,41.730272894433,53.083664502536,50.1036722960066,22.2163335261158,22.0695628478654,31.3434316831525,26.7615520289403,60.4145917831745
"ydhV",24.5285640997773,18.8589274252597,22.2249564196302,20.3702417794795,27.4068908291645,19.4817931437986,23.9840981129064,22.5955917069074,24.2453891206341,25.0122532038092,25.7432460670027,28.5007805549291,25.3938711284928,24.8300794212536,36.46594137767
"tesA",996.531904341796,779.948466622198,813.369905400463,872.545525259624,760.344725234355,1090.33908215274,825.563942804698,881.133597520648,769.679579927377,821.378369445839,1068.94391881266,1016.85494558052,874.845778637571,852.413822253439,919.389140866112
"cheW",278.66613947219,458.024957877861,398.475459515342,394.548962274301,523.38814435588,64.6574431615685,76.8226278253214,77.9118022864564,79.0393813105473,72.6956222417774,63.4335007808282,64.876032230799,66.7834805923731,56.4579451448182,59.6628527514687
"crcB",429.4427875163,530.893053744524,424.917540270193,401.975314418218,359.666139451581,229.234287381673,280.387409328362,248.128368729846,227.918411092752,209.632268725429,337.489517452511,257.639064443084,245.666139577189,219.787158620447,240.502690288594
"yfiL",25.8206575726296,31.7829365064276,26.3064800159425,27.6948873848615,24.8001752274029,23.5326453876071,29.2787776668714,26.362709028446,25.6883923474821,25.31570692433,27.1703068362649,28.0036161788173,35.78469866553,30.742016957248,27.38825967404
"dps",927.166139340999,1873.43606743477,1585.1992011008,1587.71398539032,2180.14843706827,764.875061587439,2136.0046760837,1734.91394638477,2081.53206884596,1470.80222622582,1081.03050580932,1610.89758463477,1601.79306138439,1569.67409063536,1372.44776847737
"menC",834.545949325757,635.739771866461,782.412972327389,795.64048431787,750.388361683809,836.367554028777,667.774890339349,674.056286387388,587.404430902684,702.636637219911,1011.47316255553,999.151074567881,1005.95158315691,926.221695238703,822.674110796786
"nrdF",40.2156947623339,41.5580015450406,73.0503007225761,234.445168053386,471.174454508886,38.9871015729327,34.3280288367187,38.1725356995318,57.5404346953793,108.400826927623,76.5303745335149,44.7246993481373,75.036418275112,119.724801798165,263.326768340682
"yojI",810.528166392373,1268.35123483277,1567.15120699769,1570.80569682945,1207.09112003355,435.134809616625,348.517531578263,522.675519755631,682.53972565604,827.374577067353,491.847138893074,505.176086948328,626.200338449048,748.394601190837,741.578394406247
"glvC",9.52486587930646,11.8947384170969,10.2096385957604,13.1262611396463,13.6175571333533,13.7582283429493,12.7437260606531,13.9816402338562,13.8122621107518,11.7138040981996,12.1249871396875,11.2446242674764,14.1073461108304,11.044865108652,12.8422826695996
"cadC",86.9256750133698,112.899676028263,66.4178399054765,82.2623661945504,62.3901778550122,65.3940452734837,62.7978648200674,58.6495183385226,59.1047766180123,50.4479768505198,70.2945599363602,58.7227644744209,48.6513601500273,45.8876263618067,62.4356982695853
"psuG",37.189937930477,27.9051899170846,32.3561919130484,29.8678873133888,36.5308294236181,25.1305652790417,18.3286513248636,19.4494346512637,22.4129793894256,24.4129440230411,39.6313106924031,33.6382079489691,40.0864665054413,33.2760484346099,28.3969026425449
"yccE",58.9363318924111,59.2191889591563,50.1185021998741,49.8203473139303,54.5701859634304,48.9705905194324,50.6522599843786,40.0966019146161,40.7967058310791,40.0672956234335,67.767278613119,46.5160528157036,56.352086277508,54.8624461917616,44.8755590276816
"yccS",577.186507464664,719.149571039932,688.019652864327,654.59653930741,641.855929849634,850.09956933896,719.149571039932,598.540345823254,593.29428349736,584.481646620539,411.644547341936,430.388361784743,377.485501734301,412.006321806222,368.166139530257
"dacB",222.166139488509,260.421326188889,211.110583913697,216.888361793661,175.806162541743,717.066978671901,576.314792819782,522.426379780829,560.301443052992,525.918355086851,246.794205070174,279.75892960698,217.93497745124,250.954287636197,249.963793018561
"purA",2014.85966054837,2232.84154856417,2073.61058150711,2013.43343276991,2050.42785854522,1410.72844403755,1402.78802038243,1197.44391473976,1120.22004997261,1252.44391934209,1452.49946811779,1379.7496077051,1272.64702436842,1305.16566977875,1157.32432325371
"yjiL",75.0145425547436,56.8644250398071,64.4139989508183,63.2671003573337,68.7849160173562,75.641662081505,64.2439288617052,74.496473703809,57.9447729036879,61.1210180321108,69.3103491543347,67.559808796119,73.2827794236736,62.6359923390519,75.5711980874849
"yfdV",32.0615405672012,38.6410338439877,29.9732586496651,21.6160094743423,40.2223631933563,34.5133382048559,31.2976613975419,28.5817983955006,30.01323439217,21.9072708459319,33.4043402228679,33.7649186380205,31.6800402220403,26.3031834131627,41.8278037396959
"trpD",126.324412397599,132.659901172488,128.871757442092,114.360604354589,129.83397036901,173.168085524981,136.195595706183,120.550152769553,115.82748439626,128.284563593892,94.7170307475614,133.319796573898,133.606275527115,132.263493304291,99.2577637934974
"oxyS",139.536732822784,426.114413533886,278.498719879183,279.110584025805,371.564961999217,108.177037593119,193.463546103035,170.313108019904,325.363395101918,180.290524494127,179.336730500756,240.983440848572,253.047622956962,297.330535555488,314.754318073463
"queD",1087.20278385401,1209.32497621116,1010.91952453528,968.656047469926,708.832806187787,394.519692468572,491.879370758283,376.252872517056,456.498387522919,492.805425457293,729.540176626258,622.992297041346,676.904081673241,651.515108610955,608.653268986972
"hiuH",52.8182816277674,90.5749657483924,57.7721384793252,53.7001478795743,78.4975805023933,58.9666747560887,82.962694942621,63.7828849418853,80.4747442115043,62.5822223174133,77.7643187425039,72.6187732619355,68.7720140635889,64.8986441086545,80.3379569499376
"yqfB",883.332806395048,969.973730810742,731.676999619829,716.32645217997,841.962008844693,455.316609127185,615.178552913279,510.146866842052,629.358292348087,573.978788667357,887.798886516024,742.846020456889,728.894410001599,720.207783488956,775.32986550234
"rplP",13722.8328296707,14335.0583843403,14347.9048244492,14261.2216371829,14560.6396078092,17439.6108800083,15854.9353029903,17184.5241177992,16611.9213969015,16829.0590010743,13243.5941070511,13180.7963822262,12487.2138677069,13783.4361504106,13553.203934628
"afuC",61.4596718970593,54.1498224377897,55.7162219991403,67.3126237569893,63.6083757309817,56.2183109409454,58.3425930717502,51.368199081831,49.1818940943774,54.3918315218682,53.8589488377851,53.5758249390712,59.9365688885284,55.1484454530903,56.7816645082623
"ygeF",8.4512347690989,12.5384193168761,7.20999713904905,6.62973176529296,9.06678476237337,6.15697220212577,6.24357340981831,8.01016760529751,8.92914189699472,6.83259204930999,8.5724410902166,7.06944230486894,6.56485331537121,7.06111015340017,9.76131442353015
"ybgP",48.1105661637208,45.5020151083576,37.6072733510294,40.8775766430673,42.6957018848592,36.3814956864328,41.8520332155611,40.3913075023836,38.9941907491651,38.8635357189143,40.0584616270084,43.8564278582894,37.569428578305,47.3121573317069,34.8280064132574
"cyoB",7820.48496730893,7835.75747490341,8594.56275684936,8711.54331297083,8864.63362203689,10190.7772534041,9312.32278069549,9776.93068977406,9090.27724116151,10263.8815086703,7452.10176321757,9081.309563835,7933.33282544038,8471.92369516481,8660.33159530401
"yihD",781.756457505961,973.526961348249,600.058260672294,535.224720035066,744.520946385666,553.421003463151,1083.08336033256,735.516495459372,872.840554831094,594.315920058798,1199.10823404759,1170.5424015302,969.461539760756,879.675427063662,935.999607754977
"dsbA",1391.94330993477,1668.45392366859,1365.73574546725,1186.55325678644,1418.29438697903,963.133512175807,1126.6591145957,908.620739230898,905.58744584011,961.486923897292,1472.11301819064,1362.72675869403,1253.91264534746,1182.37075025806,1132.62764256084
"mrp",1016.02235924399,1686.05503134417,1489.29773936232,1372.60092814615,1453.36175269364,1508.33280416895,1976.92876253674,1777.66613441001,1709.28561432734,1802.33280818406,878.649066476473,1186.81054892874,890.552615674008,1167.27724737608,1044.31621838618
"hybD",513.640790993027,466.400797763981,533.524309028692,499.54705038453,474.583898850549,479.500836555076,426.294043854404,435.028209003396,341.135934259996,405.198369616403,531.705003336825,545.926910988784,486.933996426837,592.555028492638,482.455210341546
"creB",543.652938525233,450.999472861061,459.783107508494,478.80196371267,401.570539995432,543.943917474599,402.499472984396,346.888361704947,294.329790830099,391.888361646813,588.979277377157,453.827656163086,462.495966022858,446.850199442171,460.243699904984
"waaF",2462.48137937731,2123.24254627632,2287.33281039126,2201.54417870938,2083.83112486729,2352.53925344889,1896.8622515706,1831.45869641427,1767.8249122313,1987.2898053575,2560.47732920796,2465.38079049541,2362.07076242048,2186.2834013222,2197.3392939548
"mtlR",1216.15658657593,1098.88040809033,980.926548723908,1046.73476153465,753.888361701229,517.400619434562,612.388361791074,475.471678104424,516.952981274536,499.588201573766,782.425021306806,692.222768023302,681.688892685733,642.88277261272,624.72294441091
"yahE",29.9939192353137,27.8786948413878,35.7823163641905,27.3804497249528,47.8846527307638,38.6411059999455,41.4804677061665,49.0311121205926,45.245303126356,39.1447097188435,32.4067181893134,42.4926615698995,33.3883940569942,30.1829758218407,28.725328154146
"hscB",2881.63123704655,5582.40306726676,5647.66695687215,4679.08564373924,4092.34080335878,4571.45226490995,5660.78533374846,6412.97816616731,6093.61201458087,5648.87546476973,2599.39364000504,4586.30100922327,4452.9988689432,4370.30066086961,3957.18281081079
"dppA",1403.32511659449,1022.03207248688,992.999473090673,1110.53627262673,782.375062937355,2736.46811273349,2505.56612943762,2479.69780826594,2383.09794173282,2270.17522206994,2441.64559006719,2718.5869763582,2462.7217002079,2295.14285854417,2195.75882989917
"yfiH",926.862734642439,847.956798879749,895.332806007657,883.945649367859,805.777631276284,1084.77724827261,981.388361469291,890.429796966706,873.941628762206,1000.72169504786,973.949477573799,1017.43680195946,920.155868545823,1030.8745553839,977.64343175373
"yehR",35.4638556683436,34.344219682466,26.5380201982098,33.3044471170719,32.0039204809662,21.053081934896,23.5444734439917,27.6825511133191,28.7296731761694,18.1582232844068,34.5553385099008,27.2441887816842,35.0730642546074,29.5077243989505,33.5259855042182
"yhbX",28.3702243049886,34.0343944738085,25.7033973086534,27.241042812409,20.3923852810384,30.4356611389339,26.6382854965804,32.6734507850611,38.1657292046986,29.271131128871,35.6711012317865,27.0147229061379,32.9716105884515,29.3925198731977,30.2967856000656
"fsaA",77.2072390679524,94.4461441917641,72.7465434539415,78.1838111024749,84.3580485721254,65.8104190868776,72.9454467544916,55.4296171917409,60.5010184402886,62.4111152533105,103.6397652053,84.1640464928592,92.0593748796369,76.3891947819573,78.4089825961157
"hrpB",135.963433710313,141.58111469751,125.551040872467,110.926744592875,97.5750051704994,144.557391172019,176.793197283677,139.366883978382,170.893304269517,162.22343500985,143.616080140683,150.79503022056,163.481301181506,131.494208684986,129.856519616333
"mazE",885.310055051452,984.299190594013,847.850703287397,832.096278375382,838.721694915091,883.040141134508,944.450245565358,741.055772565945,823.785242840541,808.746971804822,1045.41126851256,987.676348824414,872.629882347353,889.241819389144,903.861198579816
"arpA",13.3882567665283,17.033704332499,13.3425972999148,11.1183714622254,15.7804781314161,12.7917206225917,11.2646530007623,10.238254798542,12.1272131066271,11.1503260969566,17.828481192991,10.6870259875819,14.1529732844938,11.8634850409811,17.0432183384809
"ydaS",45.1296545434589,32.4990176669593,35.2172926428467,40.3544586642239,37.5114110208101,39.5966927378122,43.5981537980543,34.5804745213074,36.3981936552111,35.6137215821216,36.0751633197892,37.2741523371025,33.9796748407966,24.9035830571539,43.7840552789163
"slyB",6593.02113124116,6921.11523428253,6132.34993659698,5590.1093924398,5671.41333885202,3142.15590593955,3771.05095713605,3130.65765594269,3042.6264573488,2873.00936456472,5109.02330031894,4430.05744151409,4783.50685358198,4293.94530692016,4037.63020760208
"pcnB",3539.24448796471,2744.14817675771,3171.30343961169,3053.60527809591,2441.40185993946,3343.49946237557,2871.33280089854,2476.11058067251,2796.44391338887,2780.94392670989,3003.83447371303,3131.81634999788,3090.23020592357,2942.06857784811,2903.66600271433
"yfjM",45.5780467174436,55.8827534993377,34.4946817964269,27.7057727859269,33.2907281501149,45.0641524138248,52.3216448558482,34.0296619132744,45.4055358269963,38.6107365041475,37.8127740184063,28.3880336607707,31.4068477634353,33.6386745099469,21.8817392823196
"ccmG",197.97300157493,207.951978509189,194.550506627283,195.094431897708,199.893105109927,236.526458467114,201.273670492898,213.737775536094,217.777250720228,257.286461545261,203.669369389156,208.332806278127,187.832806501741,179.05502974191,176.645617277343
"feoB",483.598356031421,519.240415923265,833.943917580612,1040.33280606354,1058.64632088626,452.736834416504,336.323659715472,443.549933913343,543.213811457741,683.482006787077,364.039646631347,337.105774230632,395.095455527891,543.804863919031,635.110646385715
"yigB",288.837782213228,296.661518645299,280.66360800627,286.44970404948,305.823088358434,424.05502837275,328.466229141646,248.221695040637,297.999472769345,299.832806170175,190.456344279281,218.175218382421,192.310998860332,187.604548837253,187.024435220911
"tesB",815.193622107834,760.919926976322,747.466556608876,735.397546972066,774.443917134838,567.010262508932,533.610353204995,507.914825114079,460.148821062575,522.224218886766,824.896681750914,779.221694944879,712.999365210209,648.872005289472,659.670843016449
"ilvH",91.0222238834087,110.895977059261,90.1655992498752,109.152872121556,107.635170962632,260.94958131891,253.602910748607,175.611342574711,178.26280462335,177.710468084918,177.92698525707,156.295228381968,114.603771868722,133.719447041259,134.081918801628
"yieH",296.238403625806,369.63831695174,283.943917263782,287.420126429505,355.499743823498,257.05502848563,264.72169517013,232.2731369858,264.72169517013,192.569000963151,356.789090355842,258.434822827433,267.759342632286,250.288612272396,264.443917322549
"nfrA",96.4292433064556,128.500819334871,122.583396504413,125.307229415944,128.334152613614,165.161945556302,167.084483639279,162.328206246681,168.099283957521,190.586144399793,105.911852805257,131.046860037117,105.911852805257,115.437049756879,122.150931741938
"nuoA",3441.03521232591,3729.71782256747,3485.60559788766,3406.69593512592,2593.22169070366,5642.23421657393,4487.9982249251,4370.06371845205,4804.03268052441,4710.17507566837,4571.56183949736,4164.09076449605,3792.86377185127,4042.74858186681,4011.84516041233
"ryhB",63.7700467619745,102.625531745548,176.556737751992,262.406474030348,259.027862058138,23.5999947412331,28.4474992656772,35.2826505524118,50.1819724762547,48.7169499390631,56.0739432528392,60.757946446308,69.4587938275592,81.0367990634151,139.905373546421
"yncD",198.411346926507,317.555028462253,259.66613960334,236.481923166857,240.525130328548,552.871136390516,1150.4693073658,1401.71940942622,1521.10107928024,2010.07064327166,264.856030230227,689.170954299525,862.493865858585,1164.73778083753,1113.08310820462
"hybO",176.591611852637,182.599481942888,175.283844963121,148.565180487008,119.893207038586,333.388361760258,250.900725291528,212.52802315912,183.221695808732,192.401840680116,153.68900646367,129.33397041461,118.556853343918,124.369662546462,113.282953768853
"yjfZ",88.0231780118886,147.514612317082,99.2359248724629,73.5289555988714,82.5947165715937,48.4945433511787,70.4338614613465,58.0417645546121,74.0455489881442,53.5758602182182,66.007564344067,47.2342509590753,50.0758704511122,55.1508107369106,42.5362583246327
"glxK",120.124163715069,87.7588472903659,98.4899538836071,97.303551901768,88.8142161750504,101.188825101484,96.8469935902667,85.0461264723792,98.2236351510664,83.5782573545384,86.518640214869,118.41862146152,107.446581145524,97.3891070433417,88.2109381595362
"cysN",172.960789340878,823.185268979875,2676.75419915852,2219.05764511742,1165.87443264753,142.753102572421,149.860846858245,105.486065855315,195.016196156133,715.15026608535,185.156380179315,212.479205489361,492.617157666106,529.508368524616,197.110478958244
"yqiA",956.946316263965,1040.50222876196,921.60714470087,956.304559450372,564.666139607245,1391.95624825229,1264.11556072493,1333.82907751504,1308.58721926365,1313.64899872606,919.675621406598,1077.77724697816,954.141665485978,1029.60236698943,1010.9202658931
"sufE",27.488675283785,29.4449157403805,33.3270497827615,96.7878113606749,205.992643650986,23.9181337124417,23.0442588768998,19.4700278421269,33.8820693509564,45.5244361349853,27.6948741967777,24.8034084452745,33.249824899759,44.7649401405083,56.0353857341573
"ydaT",18.4827756298364,21.8745231441406,21.7084428227516,18.8444445458899,17.1894990243344,23.8337646406542,25.2074633033153,25.6591986516232,22.5870488952231,21.7686770345076,15.7741377250624,14.2821320381894,23.3109402688754,14.051386819663,17.2761977705799
"bglB",44.1350705266307,46.3868870062535,43.6812699689422,46.8306366139203,67.5062708812514,57.0431128550945,59.3960493852463,51.8040889609054,54.223384401989,54.9017658334771,45.7867333616098,50.2975454756681,51.2979648624302,56.2696728294689,75.7843841236659
"eptC",550.896282397449,780.599200540553,713.892545432051,662.58865534965,713.534656439764,2082.98688427106,1497.11057923389,1650.93088635374,1591.14010515521,1474.33777242252,572.18584071058,688.816230513226,593.011586179364,746.204010103764,756.089345732381
"yjbM",5.99810021643815,8.43210732553086,7.22310239886044,8.79889204944813,8.92312179548908,6.44472974723213,5.74741897698212,7.48232471104717,7.29645467429792,6.30505435114903,8.95379128456812,6.57746273618015,9.45501070106178,7.73419822659738,15.1728707155607
"nanK",208.740400702938,152.26229937717,198.332806192803,191.747130539653,191.313071602852,137.111052975593,131.889227576292,112.870943813166,108.731382437099,121.874467993714,177.418240920728,160.113809988937,174.602650344907,152.510581067351,127.945263770515
"hofM",64.8255130965256,62.1215304137335,64.7357496217486,73.8079687718778,75.4322531218583,69.2990876153225,64.9907764965761,61.5912797571002,71.5674016239777,77.525122103586,61.4403062458939,66.3980574312381,62.5964710629888,52.032520489828,55.6605312741086
"hns",4443.5601132712,6324.14525928661,4296.61197932317,4231.14071251524,5887.48943296758,2151.04929254887,5317.4439286262,4013.37508625338,6278.90874669466,4582.37877496484,4436.98355284126,5313.19114440556,5515.68029078174,5728.29525347776,6549.9260360026
"yncG",26.628037740117,28.2703310825279,26.6205907681954,29.2597708532851,26.4242358778061,36.3880258743324,28.0114168823032,31.1096971429625,35.8169050284996,21.9901284155841,29.2433664195017,32.5872732710564,41.0773931141359,32.2507926282894,30.8472465095654
"hyfB",38.5028206791415,34.7579222603647,43.8507105515273,36.1049163273808,37.7240031712856,37.8283655472761,38.957186953924,43.2324334424867,38.1660746486997,39.0649608975842,38.6995550259487,36.2973802529024,31.3109796771919,40.8167878142683,53.3782049520612
"bhsA",299.943917402651,586.953670247792,349.911608425685,397.897270713671,623.960979411287,130.149805544285,345.332806256266,245.073024595555,425.332428228305,244.811361553454,501.247904474672,616.984234871564,534.925531277629,517.639857946029,693.406326867589
"yhbS",341.449628258616,370.952701285986,365.966450208786,325.777250576968,313.443917333402,445.76282009822,360.262821353041,297.4439172202,282.7772506144,327.242794533258,376.953618845322,320.885801792802,426.741376309423,361.59178015607,337.134618938531
"gyrB",3140.2798998536,3506.4439218416,3457.77725425297,3447.38831934035,3878.98706585959,3028.55385314857,3330.09084668751,2732.94391861793,2972.55502371313,2942.85609254656,3049.13761750065,3601.55527266369,2808.71679802247,3207.77725374997,3062.35616753604
"qseG",515.245243741583,595.233844916821,530.596031133306,483.851208458833,393.553461253073,766.110583822486,782.999472847271,670.721695165843,681.221695324499,678.221695047175,389.189110798589,501.080976924519,397.814511605705,427.941960326064,424.845042791742
